# scorer=cert energy=eta K=3 N=1000 M=4200 seed=3 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen,h
1268,648,1,1,2.697322526,3,0,1
1268,648,0,1,2.673690808,4,0,1
1268,864,1,1,2.697008459,1,1,1
1268,864,0,1,1.268076505,75,0,1
1268,261,0,1,2.696947154,2,0,1
1268,261,1,1,-0.08178990792,153,0,1
1268,350,0,1,2.696633963,2,0,1
1268,350,1,1,2.575139834,94,0,1
1270,347,0,1,2.697023955,0,1,1
1270,347,1,1,1.54057573,179,0,1
1270,648,1,1,2.695020895,3,0,1
1270,648,0,1,2.671542062,4,0,1
1270,261,0,1,2.694721704,1,0,1
1270,261,1,1,-0.09571025202,148,0,1
1270,350,0,1,2.694433991,2,0,1
1270,350,1,1,2.561113518,95,0,1
1271,648,1,1,2.694998943,3,0,1
1271,648,0,1,2.671489277,4,0,1
1271,261,0,1,2.694726657,1,0,1
1271,261,1,1,-0.09569190481,148,0,1
1271,350,0,1,2.694387839,2,0,1
1271,350,1,1,2.561215252,95,0,1
1271,845,1,1,2.694297288,0,1,1
1271,845,0,1,-0.6451247823,100,0,1
1273,113,1,1,2.694397407,0,1,1
1273,113,0,0,0,-1,0,1
1273,648,1,1,2.692848217,3,0,1
1273,648,0,1,2.6692067,4,0,1
1273,261,0,1,2.692506536,1,0,1
1273,261,1,1,-0.1301240129,232,0,1
1273,350,0,1,2.692204617,2,0,1
1273,350,1,1,2.514924932,96,0,1
1275,648,1,1,2.696365288,3,0,1
1275,648,0,1,2.672835228,4,0,1
1275,261,0,1,2.696111484,1,1,1
1275,261,1,1,-0.1284455287,222,0,1
1275,350,0,1,2.695802223,2,0,1
1275,350,1,1,2.516336707,96,0,1
1275,932,1,1,2.695713448,2,0,1
1275,932,0,0,0,-1,0,1
1277,648,1,1,2.706380359,3,0,1
1277,648,0,1,2.68263844,4,0,1
1277,618,0,1,2.706031,1,1,1
1277,618,1,1,-0.716462576,292,0,1
1277,350,0,1,2.705742544,2,0,1
1277,350,1,1,2.543749939,84,0,1
1277,932,1,1,2.705712493,2,0,1
1277,932,0,0,0,-1,0,1
1279,648,1,1,2.709189879,3,0,1
1279,648,0,1,2.685553349,4,0,1
1279,350,0,1,2.708589533,2,0,1
1279,350,1,1,2.540320843,86,0,1
1279,932,1,1,2.708534946,2,0,1
1279,932,0,0,0,-1,0,1
1279,649,1,1,2.708349377,1,1,1
1279,649,0,0,0,-1,0,1
1281,654,1,1,2.708381641,1,1,1
1281,654,0,1,-0.3121254529,153,0,1
1281,648,1,1,2.707068003,3,0,1
1281,648,0,1,2.683479368,4,0,1
1281,350,0,1,2.706485092,2,0,1
1281,350,1,1,2.529456784,88,0,1
1281,932,1,1,2.706406984,2,0,1
1281,932,0,0,0,-1,0,1
1283,782,0,1,2.708389269,0,1,1
1283,782,1,0,0,-1,0,1
1283,648,1,1,2.706408217,3,0,1
1283,648,0,1,2.68283863,4,0,1
1283,350,0,1,2.70582468,2,0,1
1283,350,1,1,2.529177469,88,0,1
1283,932,1,1,2.705749792,2,0,1
1283,932,0,0,0,-1,0,1
1285,897,1,1,2.708347951,0,1,1
1285,897,0,0,0,-1,0,1
1285,648,1,1,2.706606671,3,0,1
1285,648,0,1,2.682999428,4,0,1
1285,350,0,1,2.706004087,2,0,1
1285,350,1,1,2.529304445,88,0,1
1285,932,1,1,2.705941926,2,0,1
1285,932,0,0,0,-1,0,1
1287,648,1,1,2.71739041,3,0,1
1287,648,0,1,2.693583661,4,0,1
1287,350,0,1,2.716769712,2,0,1
1287,350,1,1,2.531296296,91,0,1
1287,932,1,1,2.716747309,2,0,1
1287,932,0,0,0,-1,0,1
1287,768,0,1,2.716626455,1,1,1
1287,768,1,0,0,-1,0,1
1289,524,1,1,2.71659624,1,1,1
1289,524,0,0,0,-1,0,1
1289,648,1,1,2.71500864,3,0,1
1289,648,0,1,2.691336798,4,0,1
1289,350,0,1,2.714374384,2,0,1
1289,350,1,1,2.531284087,91,0,1
1289,932,1,1,2.714344453,2,0,1
1289,932,0,0,0,-1,0,1
1290,648,1,1,2.714656093,3,0,1
1290,648,0,1,2.690952206,4,0,1
1290,350,0,1,2.714024222,2,1,1
1290,350,1,1,2.529939068,91,0,1
1290,932,1,1,2.713997241,2,0,1
1290,932,0,0,0,-1,0,1
1290,400,0,1,2.713695068,3,0,1
1290,400,1,1,0.6558563304,102,0,1
1292,625,0,1,2.714069188,0,1,1
1292,625,1,0,0,-1,0,1
1292,648,1,1,2.712872312,3,0,1
1292,648,0,1,2.68922753,4,0,1
1292,932,1,1,2.712401022,2,0,1
1292,932,0,0,0,-1,0,1
1292,517,1,1,2.711893266,3,0,1
1292,517,0,1,1.786263356,80,0,1
1294,206,1,1,2.714062917,0,1,1
1294,206,0,0,0,-1,0,1
1294,648,1,1,2.712184639,3,0,1
1294,648,0,1,2.688376214,4,0,1
1294,932,1,1,2.711520314,2,0,1
1294,932,0,0,0,-1,0,1
1294,400,0,1,2.711216852,3,0,1
1294,400,1,1,0.6364700993,116,0,1
1296,587,0,1,2.714097225,0,1,1
1296,587,1,1,0.8931384127,184,0,1
1296,648,1,1,2.71218619,3,0,1
1296,648,0,1,2.688319409,4,0,1
1296,932,1,1,2.711530301,2,0,1
1296,932,0,0,0,-1,0,1
1296,400,0,1,2.71121484,3,0,1
1296,400,1,1,0.6364713302,116,0,1
1298,648,1,1,2.714814619,3,0,1
1298,648,0,1,2.690855834,4,0,1
1298,932,1,1,2.714181266,2,0,1
1298,932,0,0,0,-1,0,1
1298,810,1,1,2.714074569,1,1,1
1298,810,0,0,0,-1,0,1
1298,400,0,1,2.713841267,3,0,1
1298,400,1,1,0.637063938,116,0,1
1300,648,1,1,2.714297753,3,0,1
1300,648,0,1,2.690492398,4,0,1
1300,210,1,1,2.714102182,1,1,1
1300,210,0,0,0,-1,0,1
1300,932,1,1,2.713777774,2,0,1
1300,932,0,0,0,-1,0,1
1300,400,0,1,2.713430712,2,0,1
1300,400,1,1,0.6379859244,116,0,1
1302,648,1,1,2.719068283,3,0,1
1302,648,0,1,2.695066389,4,0,1
1302,932,1,1,2.718506502,2,0,1
1302,932,0,0,0,-1,0,1
1302,400,0,1,2.718081638,3,0,1
1302,400,1,1,0.6380005038,116,0,1
1302,859,1,1,2.717966689,1,1,1
1302,859,0,1,-0.2404146738,110,0,1
1304,648,1,1,2.719084945,3,0,1
1304,648,0,1,2.695136466,4,0,1
1304,932,1,1,2.718497536,2,0,1
1304,932,0,0,0,-1,0,1
1304,400,0,1,2.718108748,3,0,1
1304,400,1,1,0.6381803671,116,0,1
1304,859,1,1,2.717962691,1,1,1
1304,859,0,1,-0.2404404911,110,0,1
1306,405,0,1,2.717979197,0,1,1
1306,405,1,0,0,-1,0,1
1306,648,1,1,2.717649197,3,0,1
1306,648,0,1,2.693528847,4,0,1
1306,932,1,1,2.71703165,2,0,1
1306,932,0,0,0,-1,0,1
1306,400,0,1,2.716664303,3,0,1
1306,400,1,1,0.657698818,115,0,1
1308,648,1,1,2.71907901,3,0,1
1308,648,0,1,2.695099466,4,0,1
1308,932,1,1,2.718506827,2,0,1
1308,932,0,0,0,-1,0,1
1308,400,0,1,2.718082723,3,0,1
1308,400,1,1,0.6383363879,116,0,1
1308,859,1,1,2.718001973,1,1,1
1308,859,0,1,-0.2404955593,110,0,1
1309,648,1,1,2.716139525,3,0,1
1309,648,0,1,2.69207989,4,0,1
1309,932,1,1,2.715534668,2,1,1
1309,932,0,0,0,-1,0,1
1309,400,0,1,2.715145907,3,0,1
1309,400,1,1,0.6250755341,116,0,1
1309,517,1,1,2.714940063,3,0,1
1309,517,0,1,1.790936566,80,0,1
1311,648,1,1,2.716674753,3,0,1
1311,648,0,1,2.692686973,4,0,1
1311,400,0,1,2.715678283,3,0,1
1311,400,1,1,0.6335280368,116,0,1
1311,859,1,1,2.715577684,1,1,1
1311,859,0,1,-0.2425110882,110,0,1
1311,517,1,1,2.715511284,3,0,1
1311,517,0,1,1.790417117,80,0,1
1313,648,1,1,2.716670828,3,0,1
1313,648,0,1,2.692686994,4,0,1
1313,400,0,1,2.71567859,3,0,1
1313,400,1,1,0.6337474957,116,0,1
1313,859,1,1,2.715598434,1,1,1
1313,859,0,1,-0.2425597997,110,0,1
1313,340,1,1,2.715529762,1,0,1
1313,340,0,0,0,-1,0,1
1315,648,1,1,2.716682458,3,0,1
1315,648,0,1,2.692657395,4,0,1
1315,400,0,1,2.715684746,3,0,1
1315,400,1,1,0.6339078446,116,0,1
1315,859,1,1,2.715608545,1,1,1
1315,859,0,1,-0.2425826159,110,0,1
1315,340,1,1,2.715559622,1,0,1
1315,340,0,0,0,-1,0,1
1317,648,1,1,2.716688715,3,0,1
1317,648,0,1,2.692590016,4,0,1
1317,400,0,1,2.715687865,3,0,1
1317,400,1,1,0.634040453,116,0,1
1317,859,1,1,2.71563092,1,1,1
1317,859,0,1,-0.2425558325,110,0,1
1317,340,1,1,2.715591821,1,0,1
1317,340,0,0,0,-1,0,1
1319,648,1,1,2.716697458,3,0,1
1319,648,0,1,2.692597964,4,0,1
1319,400,0,1,2.715696234,3,0,1
1319,400,1,1,0.634182709,116,0,1
1319,859,1,1,2.715646229,1,1,1
1319,859,0,1,-0.2425865077,110,0,1
1319,340,1,1,2.71561567,1,0,1
1319,340,0,0,0,-1,0,1
1321,648,1,1,2.716696153,3,0,1
1321,648,0,1,2.69257252,4,0,1
1321,400,0,1,2.715693552,3,0,1
1321,400,1,1,0.6342818353,116,0,1
1321,859,1,1,2.715658098,1,1,1
1321,859,0,1,-0.2425828868,110,0,1
1321,340,1,1,2.715633822,1,0,1
1321,340,0,0,0,-1,0,1
1323,648,1,1,2.716696929,3,0,1
1323,648,0,1,2.692564757,4,0,1
1323,400,0,1,2.715694943,3,0,1
1323,400,1,1,0.6343735337,116,0,1
1323,859,1,1,2.715670024,1,1,1
1323,859,0,1,-0.242596597,110,0,1
1323,340,1,1,2.715640193,1,0,1
1323,340,0,0,0,-1,0,1
1325,648,1,1,2.716704207,3,0,1
1325,648,0,1,2.692567685,4,0,1
1325,400,0,1,2.715699759,3,0,1
1325,400,1,1,0.6344476703,116,0,1
1325,859,1,1,2.715674165,1,1,1
1325,859,0,1,-0.2426038281,110,0,1
1325,340,1,1,2.715648496,1,0,1
1325,340,0,0,0,-1,0,1
1327,648,1,1,2.716704322,3,0,1
1327,648,0,1,2.692546771,4,0,1
1327,400,0,1,2.715699891,3,0,1
1327,400,1,1,0.6345016053,116,0,1
1327,859,1,1,2.715680131,1,1,1
1327,859,0,1,-0.2426081363,110,0,1
1327,340,1,1,2.715655412,1,0,1
1327,340,0,0,0,-1,0,1
1328,648,1,1,2.713848473,3,0,1
1328,648,0,1,2.689676781,4,0,1
1328,400,0,1,2.712832509,3,0,1
1328,400,1,1,0.6188058199,117,0,1
1328,340,1,1,2.712788479,1,1,1
1328,340,0,0,0,-1,0,1
1328,517,1,1,2.712635344,3,0,1
1328,517,0,1,1.789706718,80,0,1
1330,648,1,1,2.71384262,3,0,1
1330,648,0,1,2.689686846,4,0,1
1330,400,0,1,2.712827284,3,0,1
1330,400,1,1,0.6189227194,96,0,1
1330,340,1,1,2.712798615,1,1,1
1330,340,0,0,0,-1,0,1
1330,517,1,1,2.712626543,3,0,1
1330,517,0,1,1.789716509,80,0,1
1332,648,1,1,2.713802946,3,0,1
1332,648,0,1,2.689698877,4,0,1
1332,400,0,1,2.712789242,3,0,1
1332,400,1,1,0.626086197,95,0,1
1332,859,1,1,2.71281313,1,1,1
1332,859,0,1,-0.2509744555,104,0,1
1332,517,1,1,2.712610018,3,0,1
1332,517,0,1,1.790012709,80,0,1
1334,648,1,1,2.713863141,3,0,1
1334,648,0,1,2.689633532,4,0,1
1334,400,0,1,2.712844097,3,0,1
1334,400,1,1,0.6183886318,96,0,1
1334,340,1,1,2.712850155,1,0,1
1334,340,0,0,0,-1,0,1
1334,129,0,1,2.712670368,0,1,1
1334,129,1,1,0.3896260091,209,0,1
1336,648,1,1,2.713862784,3,0,1
1336,648,0,1,2.689675123,4,0,1
1336,400,0,1,2.712843666,3,0,1
1336,400,1,1,0.6182526903,96,0,1
1336,340,1,1,2.712882208,1,0,1
1336,340,0,0,0,-1,0,1
1336,129,0,1,2.712688875,0,1,1
1336,129,1,1,0.3896567591,209,0,1
1338,648,1,1,2.713860082,3,0,1
1338,648,0,1,2.689672986,4,0,1
1338,340,1,1,2.712875356,1,0,1
1338,340,0,0,0,-1,0,1
1338,400,0,1,2.712843746,3,0,1
1338,400,1,1,0.6181015473,96,0,1
1338,129,0,1,2.712684067,0,1,1
1338,129,1,1,0.3896524928,209,0,1
1340,648,1,1,2.713861213,3,0,1
1340,648,0,1,2.689667907,4,0,1
1340,340,1,1,2.712880677,1,0,1
1340,340,0,0,0,-1,0,1
1340,400,0,1,2.712840889,3,0,1
1340,400,1,1,0.6179880345,96,0,1
1340,129,0,1,2.712706516,0,1,1
1340,129,1,1,0.3896834901,209,0,1
1342,648,1,1,2.713859808,3,0,1
1342,648,0,1,2.68960502,4,0,1
1342,340,1,1,2.712896465,1,0,1
1342,340,0,0,0,-1,0,1
1342,400,0,1,2.712838595,3,0,1
1342,400,1,1,0.6178999334,96,0,1
1342,129,0,1,2.712724805,0,1,1
1342,129,1,1,0.3896905827,209,0,1
1344,648,1,1,2.713864671,3,0,1
1344,648,0,1,2.689591638,4,0,1
1344,340,1,1,2.712902839,1,0,1
1344,340,0,0,0,-1,0,1
1344,400,0,1,2.712844261,3,0,1
1344,400,1,1,0.6178521129,96,0,1
1344,129,0,1,2.71274022,0,1,1
1344,129,1,1,0.3896850832,209,0,1
1346,648,1,1,2.713863593,3,0,1
1346,648,0,1,2.689598476,4,0,1
1346,340,1,1,2.712915142,1,0,1
1346,340,0,0,0,-1,0,1
1346,400,0,1,2.71283978,3,0,1
1346,400,1,1,0.6178177269,96,0,1
1346,129,0,1,2.71272862,0,1,1
1346,129,1,1,0.3896873496,209,0,1
1347,648,1,1,2.710921064,3,0,1
1347,648,0,1,2.686678274,4,0,1
1347,340,1,1,2.709978259,1,1,1
1347,340,0,0,0,-1,0,1
1347,400,0,1,2.709899014,3,0,1
1347,400,1,1,0.5829149306,94,0,1
1347,517,1,1,2.709697759,3,0,1
1347,517,0,1,1.78914272,80,0,1
1349,648,1,1,2.711128789,3,0,1
1349,648,0,1,2.686860969,4,0,1
1349,400,0,1,2.710100327,3,0,1
1349,400,1,1,0.6118848859,94,0,1
1349,129,0,1,2.71000778,0,1,1
1349,129,1,1,0.3861845194,229,0,1
1349,517,1,1,2.709882394,3,0,1
1349,517,0,1,1.789251699,80,0,1
1351,648,1,1,2.711124536,3,0,1
1351,648,0,1,2.686867642,4,0,1
1351,400,0,1,2.710093913,3,0,1
1351,400,1,1,0.6097648872,82,0,1
1351,129,0,1,2.710039898,0,1,1
1351,129,1,1,0.3862129644,229,0,1
1351,517,1,1,2.709879483,3,0,1
1351,517,0,1,1.789284553,80,0,1
1353,648,1,1,2.711125757,3,0,1
1353,648,0,1,2.686864532,4,0,1
1353,400,0,1,2.710094036,3,0,1
1353,400,1,1,0.6097962964,82,0,1
1353,129,0,1,2.710056311,0,1,1
1353,129,1,1,0.3859364825,239,0,1
1353,517,1,1,2.709878732,3,0,1
1353,517,0,1,1.789263403,80,0,1
1355,648,1,1,2.711133946,3,0,1
1355,648,0,1,2.686867027,4,0,1
1355,400,0,1,2.71009975,3,0,1
1355,400,1,1,0.609847601,82,0,1
1355,129,0,1,2.710070736,0,1,1
1355,129,1,1,0.3859410733,239,0,1
1355,517,1,1,2.709883208,3,0,1
1355,517,0,1,1.789264863,80,0,1
1357,648,1,1,2.711148856,3,0,1
1357,648,0,1,2.686863588,4,0,1
1357,400,0,1,2.710118254,3,0,1
1357,400,1,1,0.6098719995,82,0,1
1357,129,0,1,2.710084071,0,1,1
1357,129,1,1,0.385966498,239,0,1
1357,517,1,1,2.709890401,3,0,1
1357,517,0,1,1.789288597,80,0,1
1359,648,1,1,2.711158124,3,0,1
1359,648,0,1,2.686861095,4,0,1
1359,400,0,1,2.710123859,3,0,1
1359,400,1,1,0.6123421086,94,0,1
1359,129,0,1,2.710111287,0,1,1
1359,129,1,1,0.386005058,239,0,1
1359,517,1,1,2.709898357,3,0,1
1359,517,0,1,1.789260914,80,0,1
1361,862,1,1,2.710146297,0,1,1
1361,862,0,0,0,-1,0,1
1361,648,1,1,2.708750679,3,0,1
1361,648,0,1,2.684476974,4,0,1
1361,400,0,1,2.707726326,3,0,1
1361,400,1,1,0.5865381824,96,0,1
1361,517,1,1,2.707499927,3,0,1
1361,517,0,1,1.788767304,80,0,1
1363,648,1,1,2.711152486,3,0,1
1363,648,0,1,2.686849323,4,0,1
1363,129,0,1,2.710145836,0,1,1
1363,129,1,1,0.3860587844,239,0,1
1363,400,0,1,2.710112338,3,0,1
1363,400,1,1,0.6125450419,94,0,1
1363,517,1,1,2.709891453,3,0,1
1363,517,0,1,1.789318169,80,0,1
1365,648,1,1,2.731211549,3,0,1
1365,648,0,1,2.707385989,4,0,1
1365,400,0,1,2.730259577,3,0,1
1365,400,1,1,0.5856914039,94,0,1
1365,517,1,1,2.730049371,3,0,1
1365,517,0,1,1.804355089,80,0,1
1365,483,0,1,2.730006973,0,1,1
1365,483,1,1,1.238819222,93,0,1
1366,648,1,1,2.728256734,3,0,1
1366,648,0,1,2.704293715,4,0,1
1366,400,0,1,2.727287349,3,0,1
1366,400,1,1,0.5059548529,97,0,1
1366,517,1,1,2.72708994,3,0,1
1366,517,0,1,1.803744612,80,0,1
1366,467,1,1,2.726809259,1,1,1
1366,467,0,0,0,-1,0,1
1368,648,1,1,2.728183619,3,0,1
1368,648,0,1,2.704318532,4,0,1
1368,400,0,1,2.727204477,3,0,1
1368,400,1,1,0.5058386278,97,0,1
1368,517,1,1,2.727040396,3,0,1
1368,517,0,1,1.803728851,80,0,1
1368,404,0,1,2.726808792,1,1,1
1368,404,1,1,0.5539189503,77,0,1
1370,648,1,1,2.728231434,3,0,1
1370,648,0,1,2.704424736,4,0,1
1370,400,0,1,2.7272317,3,0,1
1370,400,1,1,0.5057574106,97,0,1
1370,517,1,1,2.727054294,3,0,1
1370,517,0,1,1.803683704,80,0,1
1370,404,0,1,2.726795258,1,1,1
1370,404,1,1,0.5539106143,77,0,1
1372,648,1,1,2.728243392,3,0,1
1372,648,0,1,2.70432657,4,0,1
1372,400,0,1,2.727238958,3,0,1
1372,400,1,1,0.505698467,97,0,1
1372,517,1,1,2.727063923,3,0,1
1372,517,0,1,1.803659024,80,0,1
1372,404,0,1,2.726821797,1,1,1
1372,404,1,1,0.553906758,77,0,1
1374,648,1,1,2.728238926,3,0,1
1374,648,0,1,2.70430311,4,0,1
1374,400,0,1,2.727242289,3,0,1
1374,400,1,1,0.5057085204,97,0,1
1374,517,1,1,2.727054308,3,0,1
1374,517,0,1,1.803681321,80,0,1
1374,467,1,1,2.726923312,1,1,1
1374,467,0,0,0,-1,0,1
1376,648,1,1,2.72824737,3,0,1
1376,648,0,1,2.70427745,4,0,1
1376,400,0,1,2.727252717,3,0,1
1376,400,1,1,0.5058041665,97,0,1
1376,517,1,1,2.727055139,3,0,1
1376,517,0,1,1.803707574,80,0,1
1376,467,1,1,2.726967819,1,1,1
1376,467,0,0,0,-1,0,1
1378,648,1,1,2.727976801,3,0,1
1378,648,0,1,2.704016666,4,0,1
1378,400,0,1,2.726994634,3,0,1
1378,400,1,1,0.5707204863,94,0,1
1378,483,0,1,2.726950517,0,1,1
1378,483,1,1,1.215115421,91,0,1
1378,517,1,1,2.726775158,3,0,1
1378,517,0,1,1.803565803,80,0,1
1380,648,1,1,2.728261039,3,0,1
1380,648,0,1,2.70428869,4,0,1
1380,400,0,1,2.727259955,3,0,1
1380,400,1,1,0.5057313354,97,0,1
1380,517,1,1,2.72706177,3,0,1
1380,517,0,1,1.803447723,70,0,1
1380,467,1,1,2.726983608,1,1,1
1380,467,0,0,0,-1,0,1
1382,648,1,1,2.728268499,3,0,1
1382,648,0,1,2.704250629,4,0,1
1382,400,0,1,2.727267293,3,0,1
1382,400,1,1,0.5056973631,97,0,1
1382,517,1,1,2.727074165,3,0,1
1382,517,0,1,1.803479582,70,0,1
1382,467,1,1,2.727029222,1,1,1
1382,467,0,0,0,-1,0,1
1384,648,1,1,2.728264855,3,0,1
1384,648,0,1,2.704237024,4,0,1
1384,400,0,1,2.727260209,3,0,1
1384,400,1,1,0.5056863641,97,0,1
1384,517,1,1,2.727058618,3,0,1
1384,517,0,1,1.803734771,80,0,1
1384,467,1,1,2.727027403,1,1,1
1384,467,0,0,0,-1,0,1
1385,648,1,1,2.725268843,3,0,1
1385,648,0,1,2.701289445,4,0,1
1385,400,0,1,2.724260373,3,0,1
1385,400,1,1,0.4899101412,96,0,1
1385,517,1,1,2.724067088,3,0,1
1385,517,0,1,1.802848273,80,0,1
1385,288,0,1,2.723907787,1,1,1
1385,288,1,0,0,-1,0,1
1387,648,1,1,2.725313026,3,0,1
1387,648,0,1,2.701304169,4,0,1
1387,400,0,1,2.724302693,3,0,1
1387,400,1,1,0.4900298165,96,0,1
1387,517,1,1,2.724114075,3,0,1
1387,517,0,1,1.802875523,80,0,1
1387,288,0,1,2.723971142,1,1,1
1387,288,1,0,0,-1,0,1
1389,648,1,1,2.725293484,3,0,1
1389,648,0,1,2.701317407,4,0,1
1389,400,0,1,2.724278284,3,0,1
1389,400,1,1,0.4900851961,96,0,1
1389,517,1,1,2.724077579,3,0,1
1389,517,0,1,1.802873865,80,0,1
1389,288,0,1,2.724027991,1,1,1
1389,288,1,0,0,-1,0,1
1391,648,1,1,2.725185505,3,0,1
1391,648,0,1,2.701151812,4,0,1
1391,819,1,1,2.72505427,1,1,1
1391,819,0,1,2.583508929,9,0,1
1391,400,0,1,2.724173136,3,0,1
1391,400,1,1,0.5041362559,97,0,1
1391,517,1,1,2.723960338,3,0,1
1391,517,0,1,1.803082193,80,0,1
1393,288,0,1,2.725062695,0,1,1
1393,288,1,0,0,-1,0,1
1393,648,1,1,2.723891048,3,0,1
1393,648,0,1,2.700054252,4,0,1
1393,400,0,1,2.722862071,3,0,1
1393,400,1,1,0.5068179198,96,0,1
1393,467,1,1,2.722719701,1,0,1
1393,467,0,0,0,-1,0,1
1395,648,1,1,2.725507621,3,0,1
1395,648,0,1,2.701715321,4,0,1
1395,859,1,1,2.725051869,1,1,1
1395,859,0,1,-0.4083009019,117,0,1
1395,400,0,1,2.724489565,3,0,1
1395,400,1,1,0.5122320553,97,0,1
1395,467,1,1,2.72436623,1,0,1
1395,467,0,0,0,-1,0,1
1397,648,1,1,2.725765927,3,0,1
1397,648,0,1,2.701841327,4,0,1
1397,129,0,1,2.725069242,0,1,1
1397,129,1,1,0.2864413058,282,0,1
1397,400,0,1,2.724734701,3,0,1
1397,400,1,1,0.5429169589,97,0,1
1397,467,1,1,2.72459466,1,0,1
1397,467,0,0,0,-1,0,1
1399,648,1,1,2.725392907,3,0,1
1399,648,0,1,2.701525064,4,0,1
1399,483,0,1,2.725054295,0,1,1
1399,483,1,1,0.8877450179,107,0,1
1399,400,0,1,2.724373923,3,0,1
1399,400,1,1,0.5533184641,94,0,1
1399,467,1,1,2.724188083,1,0,1
1399,467,0,0,0,-1,0,1
1401,35,0,1,2.725092529,0,1,1
1401,35,1,1,-0.3900223551,122,0,1
1401,648,1,1,2.723987896,3,0,1
1401,648,0,1,2.700174657,4,0,1
1401,400,0,1,2.722970241,3,0,1
1401,400,1,1,0.5278229067,94,0,1
1401,467,1,1,2.722808043,1,0,1
1401,467,0,0,0,-1,0,1
1403,648,1,1,2.723318627,3,0,1
1403,648,0,1,2.699501509,4,0,1
1403,400,0,1,2.72229992,3,0,1
1403,400,1,1,0.5037072431,97,0,1
1403,467,1,1,2.722155232,1,1,1
1403,467,0,0,0,-1,0,1
1403,517,1,1,2.722107799,3,0,1
1403,517,0,1,1.799091482,80,0,1
1404,648,1,1,2.720429026,3,0,1
1404,648,0,1,2.696606969,4,0,1
1404,400,0,1,2.71940081,3,0,1
1404,400,1,1,0.4899729312,95,0,1
1404,517,1,1,2.719199977,3,0,1
1404,517,0,1,1.798263121,80,0,1
1404,404,0,1,2.718962236,1,1,1
1404,404,1,1,0.4845629837,77,0,1
1406,648,1,1,2.720439734,3,0,1
1406,648,0,1,2.696730474,4,0,1
1406,400,0,1,2.719413705,3,0,1
1406,400,1,1,0.4900039383,95,0,1
1406,517,1,1,2.719212406,3,0,1
1406,517,0,1,1.798269809,80,0,1
1406,404,0,1,2.718987258,1,1,1
1406,404,1,1,0.4845748477,77,0,1
1408,648,1,1,2.72046882,3,0,1
1408,648,0,1,2.696677122,4,0,1
1408,400,0,1,2.719437415,3,0,1
1408,400,1,1,0.4900246359,95,0,1
1408,517,1,1,2.719238457,3,0,1
1408,517,0,1,1.798254614,80,0,1
1408,404,0,1,2.718973739,1,1,1
1408,404,1,1,0.4845926452,77,0,1
1410,648,1,1,2.720485814,3,0,1
1410,648,0,1,2.696639491,4,0,1
1410,400,0,1,2.719453641,3,0,1
1410,400,1,1,0.4900057831,95,0,1
1410,517,1,1,2.719254113,3,0,1
1410,517,0,1,1.798249003,80,0,1
1410,299,0,1,2.719017531,1,1,1
1410,299,1,0,0,-1,0,1
1412,648,1,1,2.720491009,3,0,1
1412,648,0,1,2.696713928,4,0,1
1412,400,0,1,2.719458934,3,0,1
1412,400,1,1,0.4900133151,95,0,1
1412,517,1,1,2.719255876,3,0,1
1412,517,0,1,1.798276186,80,0,1
1412,299,0,1,2.719050049,1,1,1
1412,299,1,0,0,-1,0,1
1414,648,1,1,2.720508674,3,0,1
1414,648,0,1,2.696662897,4,0,1
1414,400,0,1,2.719469526,3,0,1
1414,400,1,1,0.4899880554,95,0,1
1414,517,1,1,2.719271145,3,0,1
1414,517,0,1,1.797984618,70,0,1
1414,299,0,1,2.719061521,1,1,1
1414,299,1,0,0,-1,0,1
1416,648,1,1,2.720518867,3,0,1
1416,648,0,1,2.696673359,4,0,1
1416,400,0,1,2.719480758,3,0,1
1416,400,1,1,0.4899753761,95,0,1
1416,517,1,1,2.719278483,3,0,1
1416,517,0,1,1.798526356,65,0,1
1416,299,0,1,2.719085701,1,1,1
1416,299,1,0,0,-1,0,1
1418,648,1,1,2.720518106,3,0,1
1418,648,0,1,2.69663712,4,0,1
1418,400,0,1,2.719476723,3,0,1
1418,400,1,1,0.4899492082,95,0,1
1418,517,1,1,2.719274889,3,0,1
1418,517,0,1,1.798303732,80,0,1
1418,299,0,1,2.719098447,1,1,1
1418,299,1,0,0,-1,0,1
1420,648,1,1,2.72051753,3,0,1
1420,648,0,1,2.696613791,4,0,1
1420,400,0,1,2.719475916,3,0,1
1420,400,1,1,0.4899351699,95,0,1
1420,517,1,1,2.719273036,3,0,1
1420,517,0,1,1.798286383,80,0,1
1420,299,0,1,2.71910639,1,1,1
1420,299,1,0,0,-1,0,1
1422,648,1,1,2.720514473,3,0,1
1422,648,0,1,2.696619431,4,0,1
1422,400,0,1,2.719470645,3,0,1
1422,400,1,1,0.4899254951,95,0,1
1422,517,1,1,2.719271161,3,0,1
1422,517,0,1,1.797984622,70,0,1
1422,299,0,1,2.719108241,1,1,1
1422,299,1,0,0,-1,0,1
1423,648,1,1,2.717407113,3,0,1
1423,648,0,1,2.693365117,4,0,1
1423,400,0,1,2.716362207,3,0,1
1423,400,1,1,0.481823106,95,0,1
1423,169,1,1,2.716165334,2,1,1
1423,169,0,1,1.806868889,40,0,1
1423,517,1,1,2.716148426,3,0,1
1423,517,0,1,1.796687759,80,0,1
1425,648,1,1,2.717160519,3,0,1
1425,648,0,1,2.693319843,4,0,1
1425,299,0,1,2.716197569,1,1,1
