# scorer=cert energy=eta K=3 N=1000 M=4150 seed=2 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen
1043,495,1,1,14.83412904,15,0
1043,200,1,1,16.13335905,3,0
1043,200,0,1,15.31619478,13,0
1043,23,1,1,16.13188887,2,1
1043,23,0,1,14.08303734,17,0
1043,17,0,1,16.13166548,2,0
1043,17,1,1,13.54313454,22,0
1045,495,0,1,16.13472676,3,0
1045,495,1,1,14.83412512,15,0
1045,200,1,1,16.13334451,3,0
1045,200,0,1,15.31618988,13,0
1045,23,1,1,16.13193281,2,1
1045,23,0,1,14.08308951,17,0
1045,17,0,1,16.13161967,2,0
1045,17,1,1,13.54312704,22,0
1047,495,0,1,16.13472195,3,0
1047,495,1,1,14.83411973,15,0
1047,200,1,1,16.13333326,3,0
1047,200,0,1,15.3162022,13,0
1047,23,1,1,16.1319591,2,1
1047,23,0,1,14.08312121,17,0
1047,17,0,1,16.13161515,2,0
1047,17,1,1,13.54312536,22,0
1049,495,0,1,16.13472328,3,0
1049,495,1,1,14.83411742,15,0
1049,200,1,1,16.13333,3,0
1049,200,0,1,15.31620342,13,0
1049,23,1,1,16.13196302,2,1
1049,23,0,1,14.08313856,17,0
1049,17,0,1,16.13161063,2,0
1049,17,1,1,13.54312588,22,0
1051,495,0,1,16.13472346,3,0
1051,495,1,1,14.83411666,15,0
1051,200,1,1,16.13332801,3,0
1051,200,0,1,15.31620403,13,0
1051,23,1,1,16.13196538,2,1
1051,23,0,1,14.08314776,17,0
1051,17,0,1,16.13161308,2,0
1051,17,1,1,13.54312639,22,0
1053,495,0,1,16.13472338,3,0
1053,495,1,1,14.83411631,15,0
1053,200,1,1,16.13332688,3,0
1053,200,0,1,15.3162041,13,0
1053,23,1,1,16.13196644,2,1
1053,23,0,1,14.08315258,17,0
1053,17,0,1,16.13161305,2,0
1053,17,1,1,13.54312681,22,0
1055,495,0,1,16.13472294,3,0
1055,495,1,1,14.83411616,15,0
1055,200,1,1,16.13332656,3,0
1055,200,0,1,15.31620396,13,0
1055,23,1,1,16.13196678,2,1
1055,23,0,1,14.0831549,17,0
1055,17,0,1,16.13161332,2,0
1055,17,1,1,13.54312714,22,0
1057,495,0,1,16.1347229,3,0
1057,495,1,1,14.83411612,15,0
1057,200,1,1,16.13332662,3,0
1057,200,0,1,15.31620389,13,0
1057,23,1,1,16.13196697,2,1
1057,23,0,1,14.083156,17,0
1057,17,0,1,16.13161375,2,0
1057,17,1,1,13.54312733,22,0
1059,495,0,1,16.13472285,3,0
1059,495,1,1,14.83411611,15,0
1059,200,1,1,16.13332672,3,0
1059,200,0,1,15.31620383,13,0
1059,23,1,1,16.13196701,2,1
1059,23,0,1,14.0831565,17,0
1059,17,0,1,16.13161403,2,0
1059,17,1,1,13.54312745,22,0
1061,495,0,1,16.13472283,3,0
1061,495,1,1,14.83411611,15,0
1061,200,1,1,16.13332683,3,0
1061,200,0,1,15.31620379,13,0
1061,23,1,1,16.13196701,2,1
1061,23,0,1,14.08315672,17,0
1061,17,0,1,16.13161422,2,0
1061,17,1,1,13.54312751,22,0
1062,495,0,1,16.11631675,3,0
1062,495,1,1,14.81770875,15,0
1062,200,1,1,16.11517759,3,0
1062,200,0,1,15.2803918,13,0
1062,141,0,1,16.11316275,2,1
1062,141,1,1,15.89316455,8,0
1062,17,0,1,16.11297532,2,0
1062,17,1,1,13.52315802,22,0
1064,495,0,1,16.11640783,3,0
1064,495,1,1,14.81768972,15,0
1064,200,1,1,16.11517544,3,0
1064,200,0,1,15.28039251,13,0
1064,141,0,1,16.11317678,3,0
1064,141,1,1,15.89321542,8,0
1064,40,1,1,16.11250309,2,1
1064,40,0,1,13.22272421,18,0
1066,495,0,1,16.11634124,3,0
1066,495,1,1,14.81769842,15,0
1066,200,1,1,16.11513024,3,0
1066,200,0,1,15.28044783,13,0
1066,141,0,1,16.11313546,2,1
1066,141,1,1,15.8932351,8,0
1066,17,0,1,16.11292067,2,0
1066,17,1,1,13.52314892,22,0
1068,495,0,1,16.11639158,3,0
1068,495,1,1,14.81768608,15,0
1068,200,1,1,16.11514797,3,0
1068,200,0,1,15.28040798,13,0
1068,141,0,1,16.11317279,3,0
1068,141,1,1,15.89322877,8,0
1068,40,1,1,16.11252903,2,1
1068,40,0,1,13.2227132,18,0
1070,495,0,1,16.11634961,3,0
1070,495,1,1,14.81769543,15,0
1070,200,1,1,16.1151297,3,0
1070,200,0,1,15.28045282,13,0
1070,141,0,1,16.11313439,2,1
1070,141,1,1,15.89323826,8,0
1070,40,1,1,16.11254746,2,0
1070,40,0,1,13.22271532,18,0
1072,495,0,1,16.11639354,3,0
1072,495,1,1,14.81768557,15,0
1072,200,1,1,16.11514635,3,0
1072,200,0,1,15.28040915,13,0
1072,141,0,1,16.11317316,3,0
1072,141,1,1,15.89323004,8,0
1072,40,1,1,16.11253267,2,1
1072,40,0,1,13.22270966,18,0
1074,495,0,1,16.11634994,3,0
1074,495,1,1,14.81769511,15,0
1074,200,1,1,16.11512877,3,0
1074,200,0,1,15.28045296,13,0
1074,141,0,1,16.1131339,2,1
1074,141,1,1,15.89323855,8,0
1074,40,1,1,16.11254731,2,0
1074,40,0,1,13.22271354,18,0
1076,495,0,1,16.11639375,3,0
1076,495,1,1,14.81768543,15,0
1076,200,1,1,16.11514591,3,0
1076,200,0,1,15.28040935,13,0
1076,141,0,1,16.11317274,3,0
1076,141,1,1,15.89323015,8,0
1076,40,1,1,16.11253332,2,1
1076,40,0,1,13.22270873,18,0
1078,495,0,1,16.11635002,3,0
1078,495,1,1,14.81769505,15,0
1078,200,1,1,16.11512862,3,0
1078,200,0,1,15.28045298,13,0
1078,141,0,1,16.11313381,2,1
1078,141,1,1,15.89323854,8,0
1078,40,1,1,16.11254738,2,0
1078,40,0,1,13.22271308,18,0
1080,495,0,1,16.11639375,3,0
1080,495,1,1,14.8176854,15,0
1080,200,1,1,16.1151459,3,0
1080,200,0,1,15.28040933,13,0
1080,141,0,1,16.11317277,3,0
1080,141,1,1,15.89323015,8,0
1080,40,1,1,16.11253343,2,1
1080,40,0,1,13.22270848,18,0
1081,495,0,1,16.09713984,3,0
1081,495,1,1,14.7969899,15,0
1081,200,1,1,16.09559227,3,0
1081,200,0,1,15.26594383,13,0
1081,141,0,1,16.09378423,3,0
1081,141,1,1,15.88200361,8,0
1081,17,0,1,16.09337517,2,1
1081,17,1,1,13.51228036,22,0
1083,495,0,1,16.09717939,3,0
1083,495,1,1,14.79698492,15,0
1083,200,1,1,16.09561995,3,0
1083,200,0,1,15.26598096,13,0
1083,141,0,1,16.09378105,3,0
1083,141,1,1,15.88200538,8,0
1083,17,0,1,16.09335778,2,1
1083,17,1,1,13.51226821,22,0
1085,495,0,1,16.09757776,3,0
1085,495,1,1,14.80057025,15,0
1085,200,1,1,16.09701143,3,0
1085,200,0,1,15.24926353,13,0
1085,141,0,1,16.09392367,2,1
1085,141,1,1,15.87628556,8,0
1085,312,1,1,16.09362359,3,0
1085,312,0,1,14.58037225,16,0
1087,495,0,1,16.09743619,3,0
1087,495,1,1,14.80555139,15,0
1087,200,1,1,16.09628638,3,0
1087,200,0,1,15.26951084,13,0
1087,17,0,1,16.09395512,2,1
1087,17,1,1,13.51022852,22,0
1087,312,1,1,16.09352641,3,0
1087,312,0,1,14.58276046,16,0
1089,495,0,1,16.0974357,3,0
1089,495,1,1,14.8055621,15,0
1089,200,1,1,16.09625975,3,0
1089,200,0,1,15.26951857,13,0
1089,17,0,1,16.09393917,2,1
1089,17,1,1,13.51023238,22,0
1089,40,1,1,16.0937107,2,0
1089,40,0,1,13.20521791,18,0
1091,495,0,1,16.09742843,3,0
1091,495,1,1,14.80556119,15,0
1091,200,1,1,16.09626342,3,0
1091,200,0,1,15.26952552,13,0
1091,17,0,1,16.09393729,2,1
1091,17,1,1,13.51023045,22,0
1091,40,1,1,16.09370397,2,0
1091,40,0,1,13.20521985,18,0
1093,495,0,1,16.09742632,3,0
1093,495,1,1,14.80556221,15,0
1093,200,1,1,16.09626302,3,0
1093,200,0,1,15.26952505,13,0
1093,17,0,1,16.09393751,2,1
1093,17,1,1,13.51023081,22,0
1093,40,1,1,16.09370357,2,0
1093,40,0,1,13.20522332,18,0
1095,495,0,1,16.09742591,3,0
1095,495,1,1,14.80556222,15,0
1095,200,1,1,16.09626448,3,0
1095,200,0,1,15.26952577,13,0
1095,17,0,1,16.0939401,2,1
1095,17,1,1,13.51023058,22,0
1095,40,1,1,16.09370304,2,0
1095,40,0,1,13.20522386,18,0
1097,495,0,1,16.09742588,3,0
1097,495,1,1,14.80556239,15,0
1097,200,1,1,16.09626431,3,0
1097,200,0,1,15.26952565,13,0
1097,17,0,1,16.09393975,2,1
1097,17,1,1,13.51023042,22,0
1097,40,1,1,16.09370308,2,0
1097,40,0,1,13.20522448,18,0
1099,495,0,1,16.097426,3,0
1099,495,1,1,14.80556238,15,0
1099,200,1,1,16.09626442,3,0
1099,200,0,1,15.26952569,13,0
1099,17,0,1,16.09393974,2,1
1099,17,1,1,13.51023036,22,0
1099,40,1,1,16.09370294,2,0
1099,40,0,1,13.20522477,18,0
1100,495,0,1,16.07837771,3,0
1100,495,1,1,14.7883508,15,0
1100,200,1,1,16.0778704,3,0
1100,200,0,1,15.23825858,13,0
1100,312,1,1,16.07460337,3,0
1100,312,0,1,14.56051176,16,0
1100,40,1,1,16.07439512,2,1
1100,40,0,1,13.19389556,18,0
1102,495,0,1,16.07840288,3,0
1102,495,1,1,14.78834058,15,0
1102,200,1,1,16.07788633,3,0
1102,200,0,1,15.23829316,13,0
1102,312,1,1,16.07460272,3,0
1102,312,0,1,14.560476,16,0
1102,40,1,1,16.07436233,2,1
1102,40,0,1,13.19391224,18,0
1104,495,0,1,16.0783818,3,0
1104,495,1,1,14.78834516,15,0
1104,200,1,1,16.07785255,3,0
1104,200,0,1,15.23828409,13,0
1104,312,1,1,16.07459481,3,0
1104,312,0,1,14.56046233,16,0
1104,40,1,1,16.07434826,2,1
1104,40,0,1,13.19391893,18,0
1106,495,0,1,16.07838273,3,0
1106,495,1,1,14.78834393,15,0
1106,200,1,1,16.07785104,3,0
1106,200,0,1,15.23828504,13,0
1106,312,1,1,16.07459959,3,0
1106,312,0,1,14.56044973,16,0
1106,40,1,1,16.07434995,2,1
1106,40,0,1,13.19392182,18,0
1108,495,0,1,16.078385,3,0
1108,495,1,1,14.78834391,15,0
1108,200,1,1,16.07784866,3,0
1108,200,0,1,15.23828646,13,0
1108,312,1,1,16.07460069,3,0
1108,312,0,1,14.56044401,16,0
1108,40,1,1,16.07435081,2,1
1108,40,0,1,13.19392341,18,0
1110,495,0,1,16.07838588,3,0
1110,495,1,1,14.78834371,15,0
1110,200,1,1,16.07784806,3,0
1110,200,0,1,15.23828702,13,0
1110,312,1,1,16.07460136,3,0
1110,312,0,1,14.56043997,16,0
1110,40,1,1,16.07434979,2,1
1110,40,0,1,13.19392378,18,0
1112,495,0,1,16.07838654,3,0
1112,495,1,1,14.78834368,15,0
1112,200,1,1,16.07784777,3,0
1112,200,0,1,15.23828759,13,0
1112,312,1,1,16.07460192,3,0
1112,312,0,1,14.56043782,16,0
1112,40,1,1,16.07434963,2,1
1112,40,0,1,13.1939238,18,0
1114,495,0,1,16.07838681,3,0
1114,495,1,1,14.78834361,15,0
1114,200,1,1,16.07784749,3,0
1114,200,0,1,15.23828782,13,0
1114,312,1,1,16.07460205,3,0
1114,312,0,1,14.56043666,16,0
1114,40,1,1,16.07434943,2,1
1114,40,0,1,13.19392375,18,0
1116,495,0,1,16.07838692,3,0
1116,495,1,1,14.78834357,15,0
1116,200,1,1,16.07784731,3,0
1116,200,0,1,15.23828792,13,0
1116,312,1,1,16.07460214,3,0
1116,312,0,1,14.56043608,16,0
1116,40,1,1,16.07434938,2,1
1116,40,0,1,13.19392367,18,0
1118,495,0,1,16.07838698,3,0
1118,495,1,1,14.78834355,15,0
1118,200,1,1,16.07784722,3,0
1118,200,0,1,15.23828798,13,0
1118,312,1,1,16.07460219,3,0
1118,312,0,1,14.56043579,16,0
1118,40,1,1,16.07434937,2,1
1118,40,0,1,13.19392362,18,0
1119,495,0,1,16.05901367,3,0
1119,495,1,1,14.76752364,15,0
1119,200,1,1,16.05814153,3,0
1119,200,0,1,15.22362385,13,0
1119,312,1,1,16.05504257,3,0
1119,312,0,1,14.53988388,16,0
1119,849,1,1,16.05463596,2,1
1119,849,0,1,13.19266646,19,0
1121,495,0,1,16.05907437,3,0
1121,495,1,1,14.76752319,15,0
1121,200,1,1,16.05815118,3,0
1121,200,0,1,15.22363141,13,0
1121,312,1,1,16.05505077,3,0
1121,312,0,1,14.53985759,16,0
1121,849,1,1,16.05467058,2,1
1121,849,0,1,13.19262755,19,0
1123,495,0,1,16.05907269,3,0
1123,495,1,1,14.76752046,15,0
1123,200,1,1,16.05813959,3,0
1123,200,0,1,15.22363156,13,0
1123,312,1,1,16.055061,3,0
1123,312,0,1,14.53983629,16,0
1123,849,1,1,16.05464079,2,1
1123,849,0,1,13.19260505,19,0
1125,495,0,1,16.05907733,3,0
1125,495,1,1,14.76751938,15,0
1125,200,1,1,16.05813781,3,0
1125,200,0,1,15.22363522,13,0
1125,312,1,1,16.05506425,3,0
1125,312,0,1,14.53982711,16,0
1125,849,1,1,16.05463845,2,1
1125,849,0,1,13.19259402,19,0
1127,495,0,1,16.05907817,3,0
1127,495,1,1,14.76751906,15,0
1127,200,1,1,16.0581358,3,0
1127,200,0,1,15.22363583,13,0
1127,312,1,1,16.05506545,3,0
1127,312,0,1,14.53982106,16,0
1127,849,1,1,16.0546383,2,1
1127,849,0,1,13.19258773,19,0
1129,495,0,1,16.05907838,3,0
1129,495,1,1,14.76751903,15,0
1129,200,1,1,16.05813497,3,0
1129,200,0,1,15.22363633,13,0
1129,312,1,1,16.05506555,3,0
1129,312,0,1,14.53981808,16,0
1129,849,1,1,16.05463732,2,1
1129,849,0,1,13.19258501,19,0
1131,495,0,1,16.05907863,3,0
1131,495,1,1,14.76751893,15,0
1131,200,1,1,16.05813453,3,0
1131,200,0,1,15.2236366,13,0
1131,312,1,1,16.05506594,3,0
1131,312,0,1,14.53981638,16,0
1131,849,1,1,16.05463738,2,1
1131,849,0,1,13.19258387,19,0
1133,495,0,1,16.05907875,3,0
1133,495,1,1,14.76751888,15,0
1133,200,1,1,16.05813428,3,0
1133,200,0,1,15.22363671,13,0
1133,312,1,1,16.05506598,3,0
1133,312,0,1,14.53981559,16,0
1133,849,1,1,16.05463738,2,1
1133,849,0,1,13.19258336,19,0
1135,495,0,1,16.05907882,3,0
1135,495,1,1,14.76751885,15,0
1135,200,1,1,16.05813417,3,0
1135,200,0,1,15.22363678,13,0
1135,312,1,1,16.05506607,3,0
1135,312,0,1,14.53981519,16,0
1135,849,1,1,16.05463736,2,1
1135,849,0,1,13.19258316,19,0
1137,495,0,1,16.05907885,3,0
1137,495,1,1,14.76751884,15,0
1137,200,1,1,16.05813411,3,0
1137,200,0,1,15.22363682,13,0
1137,312,1,1,16.0550661,3,0
1137,312,0,1,14.53981501,16,0
1137,849,1,1,16.05463736,2,1
1137,849,0,1,13.19258309,19,0
1138,495,0,1,16.03911941,3,0
1138,495,1,1,14.75453183,15,0
1138,200,1,1,16.03849915,3,0
1138,200,0,1,15.20138807,13,0
1138,312,1,1,16.03534552,3,0
1138,312,0,1,14.51476517,16,0
1138,753,1,1,16.03475642,2,1
1138,753,0,1,13.88001255,18,0
1140,495,0,1,16.03881227,2,1
1140,495,1,1,14.74961825,15,0
1140,200,1,1,16.0376022,3,0
1140,200,0,1,15.22013023,13,0
1140,312,1,1,16.03479647,3,0
1140,312,0,1,14.52424706,16,0
1140,849,1,1,16.03474275,2,0
1140,849,0,1,13.1723673,19,0
1142,208,0,1,16.04582809,2,1
1142,208,1,1,15.63128434,12,0
1142,200,1,1,16.04273963,3,0
1142,200,0,1,15.20590166,13,0
1142,312,1,1,16.03971082,3,0
1142,312,0,1,14.52450766,16,0
1142,849,1,1,16.0390003,2,0
1142,849,0,1,13.18340235,19,0
1144,200,1,1,16.04946408,3,0
1144,200,0,1,15.20362928,13,0
1144,312,1,1,16.04613827,3,0
1144,312,0,1,14.53455143,16,0
1144,368,0,1,16.0462335,2,1
1144,368,1,1,14.52836864,17,0
1144,40,1,1,16.04596201,2,0
1144,40,0,1,13.15118636,18,0
1146,200,1,1,16.04950333,3,0
1146,200,0,1,15.20357134,13,0
1146,312,1,1,16.04613203,3,0
1146,312,0,1,14.53454153,16,0
1146,368,0,1,16.04626537,2,1
1146,368,1,1,14.52840058,17,0
1146,40,1,1,16.04588654,2,0
1146,40,0,1,13.15116455,18,0
1148,200,1,1,16.049528,3,0
1148,200,0,1,15.20357123,13,0
1148,368,0,1,16.04626508,2,1
1148,368,1,1,14.52842057,17,0
1148,312,1,1,16.04614074,3,0
1148,312,0,1,14.53454193,16,0
1148,40,1,1,16.04585842,2,0
1148,40,0,1,13.15115288,18,0
1150,200,1,1,16.04952353,3,0
1150,200,0,1,15.20356564,13,0
1150,368,0,1,16.04625331,2,1
1150,368,1,1,14.52843253,17,0
1150,312,1,1,16.04612948,3,0
1150,312,0,1,14.53454827,16,0
1150,40,1,1,16.04585032,2,0
1150,40,0,1,13.15114418,18,0
1152,200,1,1,16.04952566,3,0
1152,200,0,1,15.20356565,13,0
1152,368,0,1,16.04625004,2,1
1152,368,1,1,14.52843874,17,0
1152,312,1,1,16.04612921,3,0
1152,312,0,1,14.53455351,16,0
1152,40,1,1,16.04584988,2,0
1152,40,0,1,13.15114088,18,0
1154,200,1,1,16.04952728,3,0
1154,200,0,1,15.20356584,13,0
1154,368,0,1,16.04624965,2,1
1154,368,1,1,14.52844188,17,0
1154,312,1,1,16.04613013,3,0
1154,312,0,1,14.53455717,16,0
1154,40,1,1,16.04585168,2,0
1154,40,0,1,13.15113989,18,0
1156,200,1,1,16.04952824,3,0
1156,200,0,1,15.20356557,13,0
1156,368,0,1,16.0462493,2,1
1156,368,1,1,14.52844345,17,0
1156,312,1,1,16.04613027,3,0
1156,312,0,1,14.53455953,16,0
1156,40,1,1,16.04585219,2,0
1156,40,0,1,13.15113945,18,0
1157,200,1,1,16.03023612,3,0
1157,200,0,1,15.18921995,13,0
1157,48,1,1,16.02985252,2,1
1157,48,0,1,15.28552005,15,0
1157,753,1,1,16.0269071,2,0
1157,753,0,1,13.85522606,18,0
1157,312,1,1,16.02694926,3,0
1157,312,0,1,14.50644314,16,0
1159,368,0,1,16.02993285,2,1
1159,368,1,1,14.08259155,18,0
1159,200,1,1,16.02666559,3,0
1159,200,0,1,15.18210815,13,0
1159,753,1,1,16.02460026,2,0
1159,753,0,1,13.83173962,18,0
1159,312,1,1,16.02332338,3,0
1159,312,0,1,14.51085652,16,0
1161,200,1,1,16.03145383,3,0
1161,200,0,1,15.20244835,13,0
1161,753,1,1,16.03029807,2,1
1161,753,0,1,13.8236697,18,0
1161,17,0,1,16.02990761,2,0
1161,17,1,1,13.42303966,21,0
1161,40,1,1,16.02904252,2,0
1161,40,0,1,13.1157472,18,0
1163,141,0,1,16.03035065,2,1
1163,141,1,1,15.80636199,8,0
1163,200,1,1,16.02495375,3,0
1163,200,0,1,15.20873949,13,0
1163,17,0,1,16.02391983,2,0
1163,17,1,1,13.41571715,21,0
1163,40,1,1,16.0231313,2,0
1163,40,0,1,13.10922904,18,0
1165,23,1,1,16.03032043,2,1
1165,23,0,1,13.52415693,19,0
1165,200,1,1,16.02518244,3,0
1165,200,0,1,15.22263972,13,0
1165,17,0,1,16.02452344,2,0
1165,17,1,1,13.41458305,21,0
1165,40,1,1,16.02360081,2,0
1165,40,0,1,13.10765131,18,0
1167,636,1,1,16.03034857,2,1
1167,636,0,1,13.43236355,18,0
1167,200,1,1,16.03037249,3,0
1167,200,0,1,15.21776452,13,0
1167,17,0,1,16.02930308,2,0
1167,17,1,1,13.42394579,21,0
1167,40,1,1,16.02882172,2,0
1167,40,0,1,13.1101074,18,0
1169,200,1,1,16.03136997,3,0
1169,200,0,1,15.20247412,13,0
1169,753,1,1,16.03034764,2,1
1169,753,0,1,13.82368373,18,0
1169,17,0,1,16.02984681,2,0
1169,17,1,1,13.42303946,21,0
1169,40,1,1,16.02917592,2,0
1169,40,0,1,13.11570365,18,0
1171,200,1,1,16.03137605,3,0
1171,200,0,1,15.20245605,13,0
1171,753,1,1,16.03032679,2,1
1171,753,0,1,13.82368347,18,0
1171,17,0,1,16.02985595,2,0
1171,17,1,1,13.42303809,21,0
1171,40,1,1,16.02917654,2,0
1171,40,0,1,13.11569515,18,0
1173,200,1,1,16.0313753,3,0
1173,200,0,1,15.20245555,13,0
1173,753,1,1,16.0303271,2,1
1173,753,0,1,13.82368384,18,0
1173,17,0,1,16.0298593,2,0
1173,17,1,1,13.42303983,21,0
1173,40,1,1,16.02918424,2,0
1173,40,0,1,13.11568925,18,0
1175,200,1,1,16.03137221,3,0
1175,200,0,1,15.20245469,13,0
1175,753,1,1,16.03032871,2,1
1175,753,0,1,13.82368406,18,0
1175,17,0,1,16.02985266,2,0
1175,17,1,1,13.42304065,21,0
1175,40,1,1,16.02918358,2,0
1175,40,0,1,13.11568645,18,0
1176,200,1,1,16.0130849,3,0
1176,200,0,1,15.19929106,13,0
1176,17,0,1,16.01202924,2,1
1176,17,1,1,13.40566226,21,0
1176,40,1,1,16.01134246,2,0
1176,40,0,1,13.09645749,18,0
1176,312,1,1,16.01064703,3,0
1176,312,0,1,14.49952817,16,0
1178,200,1,1,16.01309055,3,0
1178,200,0,1,15.19929732,13,0
1178,17,0,1,16.01203643,2,1
1178,17,1,1,13.40565722,21,0
1178,40,1,1,16.01128768,2,0
1178,40,0,1,13.09646522,18,0
1178,312,1,1,16.01063939,3,0
1178,312,0,1,14.49950917,16,0
1180,200,1,1,16.01308906,3,0
1180,200,0,1,15.19929073,13,0
1180,17,0,1,16.01201331,2,1
1180,17,1,1,13.40565233,21,0
1180,40,1,1,16.01127457,2,0
1180,40,0,1,13.09647333,18,0
1180,312,1,1,16.01064801,3,0
1180,312,0,1,14.49950092,16,0
1182,200,1,1,16.01308686,3,0
1182,200,0,1,15.19928985,13,0
1182,17,0,1,16.012006,2,1
1182,17,1,1,13.4056493,21,0
1182,40,1,1,16.01127893,2,0
1182,40,0,1,13.09647613,18,0
1182,312,1,1,16.01065194,3,0
1182,312,0,1,14.49948925,16,0
1184,200,1,1,16.01308594,3,0
1184,200,0,1,15.19929087,13,0
1184,17,0,1,16.01200486,2,1
1184,17,1,1,13.40564763,21,0
1184,40,1,1,16.0112811,2,0
1184,40,0,1,13.09647754,18,0
1184,312,1,1,16.01065289,3,0
1184,312,0,1,14.49948372,16,0
1186,200,1,1,16.01308517,3,0
1186,200,0,1,15.19929123,13,0
1186,17,0,1,16.0120034,2,1
1186,17,1,1,13.40564657,21,0
1186,40,1,1,16.01128085,2,0
1186,40,0,1,13.09647789,18,0
1186,312,1,1,16.01065353,3,0
1186,312,0,1,14.49947998,16,0
1188,200,1,1,16.01308497,3,0
1188,200,0,1,15.19929154,13,0
1188,17,0,1,16.01200295,2,1
1188,17,1,1,13.40564607,21,0
1188,40,1,1,16.01128106,2,0
1188,40,0,1,13.09647775,18,0
1188,312,1,1,16.010654,3,0
1188,312,0,1,14.49947795,16,0
1190,200,1,1,16.01308473,3,0
1190,200,0,1,15.1992917,13,0
1190,17,0,1,16.01200271,2,1
1190,17,1,1,13.40564584,21,0
1190,40,1,1,16.01128115,2,0
1190,40,0,1,13.09647763,18,0
1190,312,1,1,16.01065425,3,0
1190,312,0,1,14.49947677,16,0
1192,200,1,1,16.01308462,3,0
1192,200,0,1,15.19929178,13,0
1192,17,0,1,16.01200261,2,1
1192,17,1,1,13.40564573,21,0
1192,40,1,1,16.01128123,2,0
1192,40,0,1,13.09647752,18,0
1192,312,1,1,16.01065438,3,0
1192,312,0,1,14.49947616,16,0
1194,200,1,1,16.01308455,3,0
1194,200,0,1,15.19929181,13,0
1194,17,0,1,16.01200255,2,1
1194,17,1,1,13.40564568,21,0
1194,40,1,1,16.01128129,2,0
1194,40,0,1,13.09647745,18,0
1194,312,1,1,16.01065446,3,0
1194,312,0,1,14.49947585,16,0
1195,200,1,1,15.9955673,3,0
1195,200,0,1,15.16916343,13,0
1195,40,1,1,15.99287157,2,1
1195,40,0,1,13.08556056,18,0
1195,312,1,1,15.99261622,3,0
1195,312,0,1,14.47815321,16,0
1195,849,1,1,15.99214691,2,0
1195,849,0,1,13.13841049,19,0
1197,200,1,1,15.99558027,3,0
1197,200,0,1,15.16919668,13,0
1197,40,1,1,15.99284738,2,1
1197,40,0,1,13.08557131,18,0
1197,312,1,1,15.99261776,3,0
1197,312,0,1,14.47811313,16,0
1197,849,1,1,15.99211482,2,0
1197,849,0,1,13.13837977,19,0
1199,200,1,1,15.99554773,3,0
1199,200,0,1,15.1691884,13,0
1199,40,1,1,15.99283607,2,1
1199,40,0,1,13.08557647,18,0
1199,312,1,1,15.99260985,3,0
1199,312,0,1,14.47809817,16,0
1199,849,1,1,15.99211425,2,0
1199,849,0,1,13.13834479,19,0
1201,200,1,1,15.9955463,3,0
1201,200,0,1,15.16918933,13,0
1201,40,1,1,15.99283829,2,1
1201,40,0,1,13.0855785,18,0
1201,312,1,1,15.99261513,3,0
1201,312,0,1,14.47808431,16,0
1201,849,1,1,15.99210637,2,0
1201,849,0,1,13.13832595,19,0
1203,200,1,1,15.99554377,3,0
1203,200,0,1,15.16919076,13,0
1203,40,1,1,15.99283915,2,1
1203,40,0,1,13.08557934,18,0
1203,312,1,1,15.99261585,3,0
1203,312,0,1,14.47807788,16,0
1203,849,1,1,15.99210584,2,0
1203,849,0,1,13.13831623,19,0
1205,200,1,1,15.9955431,3,0
1205,200,0,1,15.16919129,13,0
1205,40,1,1,15.99283829,2,1
1205,40,0,1,13.08557936,18,0
1205,312,1,1,15.9926165,3,0
1205,312,0,1,14.47807344,16,0
1205,849,1,1,15.99210577,2,0
1205,849,0,1,13.13831145,19,0
1207,200,1,1,15.99554278,3,0
1207,200,0,1,15.16919181,13,0
1207,40,1,1,15.99283818,2,1
1207,40,0,1,13.08557913,18,0
1207,312,1,1,15.992617,3,0
1207,312,0,1,14.47807105,16,0
1207,849,1,1,15.99210542,2,0
1207,849,0,1,13.13830924,19,0
1209,200,1,1,15.99554249,3,0
1209,200,0,1,15.169192,13,0
1209,40,1,1,15.99283802,2,1
1209,40,0,1,13.08557897,18,0
1209,312,1,1,15.99261713,3,0
1209,312,0,1,14.47806973,16,0
1209,849,1,1,15.9921053,2,0
1209,849,0,1,13.13830819,19,0
1211,200,1,1,15.9955423,3,0
1211,200,0,1,15.16919209,13,0
1211,40,1,1,15.99283798,2,1
1211,40,0,1,13.08557883,18,0
1211,312,1,1,15.99261721,3,0
1211,312,0,1,14.47806907,16,0
1211,849,1,1,15.99210523,2,0
1211,849,0,1,13.13830769,19,0
1213,200,1,1,15.9955422,3,0
1213,200,0,1,15.16919213,13,0
1213,40,1,1,15.99283798,2,1
1213,40,0,1,13.08557874,18,0
1213,312,1,1,15.99261727,3,0
1213,312,0,1,14.47806873,16,0
1213,849,1,1,15.99210519,2,0
1213,849,0,1,13.13830748,19,0
1214,200,1,1,15.97625521,3,0
1214,200,0,1,15.1548764,13,0
1214,312,1,1,15.97348182,3,0
1214,312,0,1,14.45784078,16,0
1214,849,1,1,15.9733039,2,1
1214,849,0,1,13.11468204,19,0
1214,603,1,1,15.97239837,2,0
1214,603,0,1,13.78212414,20,0
1216,200,1,1,15.9762631,3,0
1216,200,0,1,15.15488346,13,0
1216,312,1,1,15.97349019,3,0
1216,312,0,1,14.45780926,16,0
1216,849,1,1,15.97333941,2,1
1216,849,0,1,13.11463974,19,0
