# scorer=cert energy=hybrid K=3 N=1000 M=4150 seed=1 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen
842,42,1,1,7.30304092,29,0
842,445,0,1,9.038803456,2,0
842,445,1,1,5.794659834,31,0
844,617,0,1,9.040752807,2,1
844,617,1,1,6.201969402,33,0
844,671,1,1,9.040532837,3,0
844,671,0,1,7.865080526,23,0
844,42,0,1,9.039841891,2,0
844,42,1,1,7.303037163,29,0
844,445,0,1,9.038821163,2,0
844,445,1,1,5.794657082,31,0
846,617,0,1,9.040757334,2,1
846,617,1,1,6.201970038,33,0
846,671,1,1,9.04052771,3,0
846,671,0,1,7.865081442,23,0
846,42,0,1,9.039846549,2,0
846,42,1,1,7.303036857,29,0
846,445,0,1,9.038828672,2,0
846,445,1,1,5.794657426,31,0
848,617,0,1,9.040757368,2,1
848,617,1,1,6.201969251,33,0
848,671,1,1,9.040527787,3,0
848,671,0,1,7.865081108,23,0
848,42,0,1,9.039846291,2,0
848,42,1,1,7.30303745,29,0
848,445,0,1,9.03883094,2,0
848,445,1,1,5.794657951,31,0
850,617,0,1,9.040756653,2,1
850,617,1,1,6.201969349,33,0
850,671,1,1,9.040528245,3,0
850,671,0,1,7.865080257,23,0
850,42,0,1,9.039845626,2,0
850,42,1,1,7.303037915,29,0
850,445,0,1,9.038830753,2,0
850,445,1,1,5.794658086,31,0
852,617,0,1,9.040757133,2,1
852,617,1,1,6.201969257,33,0
852,671,1,1,9.040528767,3,0
852,671,0,1,7.865080072,23,0
852,42,0,1,9.039845309,2,0
852,42,1,1,7.303038154,29,0
852,445,0,1,9.0388306,2,0
852,445,1,1,5.794658251,31,0
853,671,1,1,9.021153694,3,1
853,671,0,1,7.842898702,23,0
853,42,0,1,9.020657807,2,0
853,42,1,1,7.281544017,29,0
853,445,0,1,9.019510453,2,0
853,445,1,1,5.771998298,31,0
853,584,1,1,9.018527385,3,0
853,584,0,1,7.701835582,20,0
855,617,0,1,9.021320408,2,1
855,617,1,1,6.17617851,33,0
855,42,0,1,9.020167803,2,0
855,42,1,1,7.28850341,29,0
855,445,0,1,9.019425423,2,0
855,445,1,1,5.766199648,31,0
855,386,0,1,9.017855973,2,0
855,386,1,1,6.223361966,33,0
857,671,1,1,9.02129535,3,1
857,671,0,1,7.842851191,23,0
857,42,0,1,9.020423085,2,0
857,42,1,1,7.281560841,29,0
857,445,0,1,9.01938494,2,0
857,445,1,1,5.772100324,31,0
857,584,1,1,9.018563523,3,0
857,584,0,1,7.701905402,20,0
859,617,0,1,9.021206244,2,1
859,617,1,1,6.17620072,33,0
859,42,0,1,9.020054195,2,0
859,42,1,1,7.288491789,29,0
859,445,0,1,9.019335479,2,0
859,445,1,1,5.766211276,31,0
859,584,1,1,9.017935403,3,0
859,584,0,1,7.712961242,20,0
861,617,0,1,9.021358736,2,1
861,617,1,1,6.176153982,33,0
861,42,0,1,9.020003695,2,0
861,42,1,1,7.288505921,29,0
861,445,0,1,9.019470442,2,0
861,445,1,1,5.766236734,31,0
861,386,0,1,9.017705185,2,0
861,386,1,1,6.223113281,34,0
863,617,0,1,9.02132809,2,1
863,617,1,1,6.176175669,33,0
863,42,0,1,9.02006557,2,0
863,42,1,1,7.288497574,29,0
863,445,0,1,9.019445809,2,0
863,445,1,1,5.766240867,31,0
863,386,0,1,9.017750197,2,0
863,386,1,1,6.223113988,34,0
865,671,1,1,9.021288566,3,1
865,671,0,1,7.842871376,23,0
865,42,0,1,9.020429377,2,0
865,42,1,1,7.281556429,29,0
865,445,0,1,9.019357,2,0
865,445,1,1,5.772092306,31,0
865,584,1,1,9.018579469,3,0
865,584,0,1,7.701910842,20,0
867,671,1,1,9.021332116,3,1
867,671,0,1,7.842887542,23,0
867,42,0,1,9.020525169,2,0
867,42,1,1,7.281568688,29,0
867,445,0,1,9.019379377,2,0
867,445,1,1,5.772061988,31,0
867,584,1,1,9.018669504,3,0
867,584,0,1,7.701858547,20,0
869,617,0,1,9.021249379,2,1
869,617,1,1,6.176200801,33,0
869,42,0,1,9.020071428,2,0
869,42,1,1,7.288493885,29,0
869,445,0,1,9.019341095,2,0
869,445,1,1,5.766187631,31,0
869,584,1,1,9.017920801,3,0
869,584,0,1,7.712936311,20,0
871,617,0,1,9.021367698,2,1
871,617,1,1,6.176151212,33,0
871,42,0,1,9.020028167,2,0
871,42,1,1,7.288499243,29,0
871,445,0,1,9.019469074,2,0
871,445,1,1,5.766236258,31,0
871,386,0,1,9.017708371,2,0
871,386,1,1,6.223111171,34,0
872,42,0,1,9.001046436,2,1
872,42,1,1,7.267188691,29,0
872,445,0,1,9.000271858,2,0
872,445,1,1,5.743707446,31,0
872,584,1,1,8.999040866,3,0
872,584,0,1,7.684990473,20,0
872,386,0,1,8.998442657,3,0
872,386,1,1,6.206854255,33,0
874,42,0,1,9.000929819,2,1
874,42,1,1,7.267217399,29,0
874,445,0,1,9.000306335,2,0
874,445,1,1,5.743725184,31,0
874,584,1,1,8.999148629,3,0
874,584,0,1,7.684997232,20,0
874,386,0,1,8.99853007,3,0
874,386,1,1,6.206899178,33,0
876,42,0,1,9.000881844,2,1
876,42,1,1,7.26720864,29,0
876,445,0,1,9.000353478,2,0
876,445,1,1,5.743741823,31,0
876,584,1,1,8.999091293,3,0
876,584,0,1,7.684998909,20,0
876,386,0,1,8.998500326,3,0
876,386,1,1,6.206894515,33,0
878,42,0,1,9.000935374,2,1
878,42,1,1,7.267214218,29,0
878,445,0,1,9.000383558,2,0
878,445,1,1,5.743742691,31,0
878,584,1,1,8.999100087,3,0
878,584,0,1,7.685015105,20,0
878,386,0,1,8.998505476,3,0
878,386,1,1,6.206880684,33,0
880,42,0,1,9.000960825,2,1
880,42,1,1,7.267217422,29,0
880,445,0,1,9.000389924,2,0
880,445,1,1,5.743745262,31,0
880,584,1,1,8.999087551,3,0
880,584,0,1,7.685015803,20,0
880,386,0,1,8.998510189,3,0
880,386,1,1,6.206882977,33,0
882,42,0,1,9.000975202,2,1
882,42,1,1,7.267215032,29,0
882,445,0,1,9.00039895,2,0
882,445,1,1,5.743745079,31,0
882,584,1,1,8.999078344,3,0
882,584,0,1,7.68501579,20,0
882,386,0,1,8.998505969,3,0
882,386,1,1,6.206882465,33,0
884,42,0,1,9.00097749,2,1
884,42,1,1,7.267213638,29,0
884,445,0,1,9.000395739,2,0
884,445,1,1,5.743745957,31,0
884,584,1,1,8.999076113,3,0
884,584,0,1,7.68501572,20,0
884,386,0,1,8.998504748,3,0
884,386,1,1,6.206881518,33,0
886,42,0,1,9.000973923,2,1
886,42,1,1,7.267213704,29,0
886,445,0,1,9.000393957,2,0
886,445,1,1,5.743746497,31,0
886,584,1,1,8.999076726,3,0
886,584,0,1,7.685017166,20,0
886,386,0,1,8.99850755,3,0
886,386,1,1,6.206881347,33,0
888,42,0,1,9.000973241,2,1
888,42,1,1,7.267213343,29,0
888,445,0,1,9.000393629,2,0
888,445,1,1,5.743746535,31,0
888,584,1,1,8.999077505,3,0
888,584,0,1,7.685017483,20,0
888,386,0,1,8.998506744,3,0
888,386,1,1,6.206881304,33,0
890,42,0,1,9.000973195,2,1
890,42,1,1,7.267213301,29,0
890,445,0,1,9.000394135,2,0
890,445,1,1,5.743746716,31,0
890,584,1,1,8.999078537,3,0
890,584,0,1,7.685017268,20,0
890,386,0,1,8.998507305,3,0
890,386,1,1,6.206881359,33,0
891,445,0,1,8.979520423,2,1
891,445,1,1,5.730345031,31,0
891,584,1,1,8.978855474,3,0
891,584,0,1,7.664490484,20,0
891,386,0,1,8.978411303,2,0
891,386,1,1,6.170795877,33,0
891,79,1,1,8.977937621,2,0
891,79,0,1,6.256460574,31,0
893,445,0,1,8.97950647,2,1
893,445,1,1,5.730315032,31,0
893,584,1,1,8.978946012,3,0
893,584,0,1,7.664515433,20,0
893,386,0,1,8.978355084,3,0
893,386,1,1,6.170533018,34,0
893,79,1,1,8.977834917,2,0
893,79,0,1,6.256437142,31,0
895,445,0,1,8.979451062,2,1
895,445,1,1,5.730321322,31,0
895,584,1,1,8.978807068,3,0
895,584,0,1,7.664497329,20,0
895,386,0,1,8.978328927,3,0
895,386,1,1,6.170514076,34,0
895,79,1,1,8.977879378,2,0
895,79,0,1,6.256429273,31,0
897,445,0,1,8.979485547,2,1
897,445,1,1,5.730319143,31,0
897,584,1,1,8.978863023,3,0
897,584,0,1,7.664501552,20,0
897,386,0,1,8.978348457,3,0
897,386,1,1,6.170514866,34,0
897,79,1,1,8.977854977,2,0
897,79,0,1,6.256429039,31,0
899,445,0,1,8.979459058,2,1
899,445,1,1,5.730323488,31,0
899,584,1,1,8.978859884,3,0
899,584,0,1,7.664515322,20,0
899,386,0,1,8.978347742,3,0
899,386,1,1,6.170518401,34,0
899,79,1,1,8.977823564,2,0
899,79,0,1,6.256426993,31,0
901,445,0,1,8.979465068,2,1
901,445,1,1,5.730325759,31,0
901,584,1,1,8.978864473,3,0
901,584,0,1,7.664509506,20,0
901,386,0,1,8.978353697,3,0
901,386,1,1,6.170518457,34,0
901,79,1,1,8.977839083,2,0
901,79,0,1,6.256428888,31,0
903,445,0,1,8.979461057,2,1
903,445,1,1,5.730327555,31,0
903,584,1,1,8.978861069,3,0
903,584,0,1,7.664512932,20,0
903,386,0,1,8.978350395,3,0
903,386,1,1,6.170518176,34,0
903,79,1,1,8.977835265,2,0
903,79,0,1,6.256427828,31,0
905,445,0,1,8.979459605,2,1
905,445,1,1,5.730327994,31,0
905,584,1,1,8.978862168,3,0
905,584,0,1,7.664511459,20,0
905,386,0,1,8.978351483,3,0
905,386,1,1,6.170518776,34,0
905,79,1,1,8.977835766,2,0
905,79,0,1,6.256428193,31,0
907,445,0,1,8.979459212,2,1
907,445,1,1,5.730327823,31,0
907,584,1,1,8.978861695,3,0
907,584,0,1,7.664512033,20,0
907,386,0,1,8.978349847,3,0
907,386,1,1,6.170518653,34,0
907,79,1,1,8.977834954,2,0
907,79,0,1,6.256428395,31,0
909,445,0,1,8.979459686,2,1
909,445,1,1,5.730327681,31,0
909,584,1,1,8.978861744,3,0
909,584,0,1,7.664511751,20,0
909,386,0,1,8.978350249,3,0
909,386,1,1,6.170518614,34,0
909,79,1,1,8.977835493,2,0
909,79,0,1,6.256428192,31,0
910,386,0,1,8.95745714,2,0
910,386,1,1,6.150936228,34,0
910,584,1,1,8.95774774,3,1
910,584,0,1,7.640680436,20,0
910,79,1,1,8.9561854,2,0
910,79,0,1,6.241479358,31,0
910,309,1,1,8.956105746,2,0
910,309,0,1,7.033901299,26,0
912,584,1,1,8.957809612,3,1
912,584,0,1,7.64068881,20,0
912,386,0,1,8.957406556,2,0
912,386,1,1,6.150952826,34,0
912,79,1,1,8.956202729,2,0
912,79,0,1,6.241425524,31,0
912,309,1,1,8.956024951,2,0
912,309,0,1,7.033905216,26,0
914,584,1,1,8.957797891,3,1
914,584,0,1,7.640713513,20,0
914,386,0,1,8.957478313,2,0
914,386,1,1,6.150949841,34,0
914,79,1,1,8.9561748,2,0
914,79,0,1,6.241445536,31,0
914,309,1,1,8.956028513,2,0
914,309,0,1,7.033921345,26,0
916,584,1,1,8.957808795,3,1
916,584,0,1,7.640717953,20,0
916,386,0,1,8.957453177,2,0
916,386,1,1,6.150952154,34,0
916,79,1,1,8.956202522,2,0
916,79,0,1,6.241439227,31,0
916,309,1,1,8.956021873,2,0
916,309,0,1,7.033914498,26,0
918,584,1,1,8.957807384,3,1
918,584,0,1,7.640713751,20,0
918,386,0,1,8.9574447,2,0
918,386,1,1,6.150954356,34,0
918,79,1,1,8.956208447,2,0
918,79,0,1,6.241442407,31,0
918,309,1,1,8.956023371,2,0
918,309,0,1,7.033915689,26,0
920,584,1,1,8.957801572,3,1
920,584,0,1,7.640713465,20,0
920,386,0,1,8.957441714,2,0
920,386,1,1,6.150953562,34,0
920,79,1,1,8.956205703,2,0
920,79,0,1,6.241441388,31,0
920,309,1,1,8.95602308,2,0
920,309,0,1,7.033913478,26,0
922,584,1,1,8.957801781,3,1
922,584,0,1,7.640713911,20,0
922,386,0,1,8.957442609,2,0
922,386,1,1,6.150953521,34,0
922,79,1,1,8.956204894,2,0
922,79,0,1,6.241442124,31,0
922,309,1,1,8.95602273,2,0
922,309,0,1,7.033914435,26,0
924,584,1,1,8.957801546,3,1
924,584,0,1,7.640713937,20,0
924,386,0,1,8.957442193,2,0
924,386,1,1,6.1509535,34,0
924,79,1,1,8.956205177,2,0
924,79,0,1,6.241441355,31,0
924,309,1,1,8.956022303,2,0
924,309,0,1,7.033914045,26,0
926,584,1,1,8.957801833,3,1
926,584,0,1,7.640713686,20,0
926,386,0,1,8.957442661,2,0
926,386,1,1,6.150953569,34,0
926,79,1,1,8.956205113,2,0
926,79,0,1,6.241441626,31,0
926,309,1,1,8.956022153,2,0
926,309,0,1,7.033914319,26,0
928,584,1,1,8.957801712,3,1
928,584,0,1,7.640713722,20,0
928,386,0,1,8.957442595,2,0
928,386,1,1,6.150953546,34,0
928,79,1,1,8.956204968,2,0
928,79,0,1,6.241441571,31,0
928,309,1,1,8.956022256,2,0
928,309,0,1,7.033914227,26,0
929,386,0,1,8.935656402,3,1
929,386,1,1,6.134447226,34,0
929,79,1,1,8.934407383,2,0
929,79,0,1,6.218001832,31,0
929,309,1,1,8.934068816,2,0
929,309,0,1,7.021250174,26,0
929,631,1,1,8.934015164,3,0
929,631,0,1,6.325440543,35,0
931,386,0,1,8.935494623,2,1
931,386,1,1,6.134462455,34,0
931,79,1,1,8.934437406,2,0
931,79,0,1,6.217976573,31,0
931,309,1,1,8.933916925,2,0
931,309,0,1,7.021261718,26,0
931,631,1,1,8.933904991,3,0
931,631,0,1,6.32542527,35,0
933,386,0,1,8.935600536,2,1
933,386,1,1,6.134454984,34,0
933,79,1,1,8.934343452,2,0
933,79,0,1,6.218011232,31,0
933,309,1,1,8.933952041,3,0
933,309,0,1,7.021948865,25,0
933,195,0,1,8.933659007,3,0
933,195,1,1,7.964515972,18,0
935,386,0,1,8.935570315,3,1
935,386,1,1,6.134433827,34,0
935,79,1,1,8.934342041,2,0
935,79,0,1,6.218012892,31,0
935,309,1,1,8.933967362,3,0
935,309,0,1,7.021265645,26,0
935,631,1,1,8.933925336,2,0
935,631,0,1,6.325424373,35,0
937,386,0,1,8.935546942,2,1
937,386,1,1,6.134459846,34,0
937,79,1,1,8.934368334,2,0
937,79,0,1,6.218013767,31,0
937,309,1,1,8.933854289,2,0
937,309,0,1,7.021972334,25,0
937,631,1,1,8.933819587,2,0
937,631,0,1,6.325157776,34,0
939,386,0,1,8.935602151,3,1
939,386,1,1,6.13443128,34,0
939,79,1,1,8.934353256,2,0
939,79,0,1,6.218008777,31,0
939,309,1,1,8.93389792,2,0
939,309,0,1,7.02195759,25,0
939,631,1,1,8.93390146,2,0
939,631,0,1,6.325418852,35,0
941,386,0,1,8.935571124,2,1
941,386,1,1,6.134464266,34,0
941,79,1,1,8.934380747,2,0
941,79,0,1,6.218014222,31,0
941,309,1,1,8.933875823,2,0
941,309,0,1,7.021975312,25,0
941,631,1,1,8.933843748,2,0
941,631,0,1,6.325155941,34,0
943,386,0,1,8.935603051,3,1
943,386,1,1,6.134431426,34,0
943,79,1,1,8.934360469,2,0
943,79,0,1,6.21800646,31,0
943,309,1,1,8.933901883,2,0
943,309,0,1,7.021955332,25,0
943,631,1,1,8.933902167,2,0
943,631,0,1,6.325420095,35,0
945,386,0,1,8.935579912,2,1
945,386,1,1,6.134465761,34,0
945,79,1,1,8.934386484,2,0
945,79,0,1,6.218015942,31,0
945,309,1,1,8.933884475,2,0
945,309,0,1,7.021975406,25,0
945,631,1,1,8.93385066,2,0
945,631,0,1,6.325155964,34,0
947,386,0,1,8.935601937,3,1
947,386,1,1,6.134431168,34,0
947,79,1,1,8.934360041,2,0
947,79,0,1,6.218006047,31,0
947,309,1,1,8.933901554,2,0
947,309,0,1,7.021955643,25,0
947,631,1,1,8.933900604,2,0
947,631,0,1,6.325420037,35,0
948,144,0,1,8.912623815,2,1
948,144,1,1,6.0962956,31,0
948,79,1,1,8.912596532,2,0
948,79,0,1,6.193910493,31,0
948,309,1,1,8.912055573,2,0
948,309,0,1,7.003629862,27,0
948,631,1,1,8.911838369,3,0
948,631,0,1,6.312786679,35,0
950,144,0,1,8.912488267,2,0
950,144,1,1,6.096340082,31,0
950,79,1,1,8.912570009,2,1
950,79,0,1,6.193907443,31,0
950,309,1,1,8.912125238,2,0
950,309,0,1,7.003644468,27,0
950,631,1,1,8.911930751,3,0
950,631,0,1,6.312825516,35,0
952,144,0,1,8.912572092,2,1
952,144,1,1,6.096349727,31,0
952,79,1,1,8.912423893,2,0
952,79,0,1,6.19392799,31,0
952,309,1,1,8.911907226,3,0
952,309,0,1,7.002488933,26,0
952,631,1,1,8.911759216,3,0
952,631,0,1,6.312617065,34,0
954,79,1,1,8.912441227,2,1
954,79,0,1,6.193921585,31,0
954,144,0,1,8.912394004,2,0
954,144,1,1,6.096326253,31,0
954,309,1,1,8.911990817,3,0
954,309,0,1,7.002467361,26,0
954,631,1,1,8.911855695,3,0
954,631,0,1,6.312813551,35,0
956,144,0,1,8.912613457,2,1
956,144,1,1,6.096355016,31,0
956,79,1,1,8.912451478,2,0
956,79,0,1,6.193924108,31,0
956,309,1,1,8.911886081,3,0
956,309,0,1,7.002500052,26,0
956,631,1,1,8.911772754,3,0
956,631,0,1,6.312609864,34,0
958,79,1,1,8.912473465,2,1
958,79,0,1,6.193920091,31,0
958,144,0,1,8.912433394,2,0
958,144,1,1,6.096324932,31,0
958,309,1,1,8.911961515,3,0
958,309,0,1,7.002463306,26,0
958,631,1,1,8.911829129,3,0
958,631,0,1,6.312814636,35,0
960,144,0,1,8.912620755,2,1
960,144,1,1,6.096351436,31,0
960,79,1,1,8.912447113,2,0
960,79,0,1,6.193919787,31,0
960,631,1,1,8.911764693,3,0
960,631,0,1,6.312610073,34,0
960,309,1,1,8.911891374,3,0
960,309,0,1,7.003630997,27,0
962,79,1,1,8.912478133,2,1
962,79,0,1,6.19391921,31,0
962,144,0,1,8.912438788,2,0
962,144,1,1,6.096326338,31,0
962,309,1,1,8.911954202,3,0
962,309,0,1,7.002462367,26,0
962,631,1,1,8.911827451,3,0
962,631,0,1,6.312577611,34,0
964,144,0,1,8.912625004,2,1
964,144,1,1,6.09635044,31,0
964,79,1,1,8.91245023,2,0
964,79,0,1,6.193919989,31,0
964,631,1,1,8.911764806,3,0
964,631,0,1,6.312610109,34,0
964,309,1,1,8.911890653,3,0
964,309,0,1,7.003630326,27,0
966,79,1,1,8.912478928,2,1
966,79,0,1,6.193919285,31,0
966,144,0,1,8.912438589,2,0
966,144,1,1,6.096326678,31,0
966,309,1,1,8.911953399,3,0
966,309,0,1,7.002462179,26,0
966,631,1,1,8.911826069,3,0
966,631,0,1,6.312577714,34,0
967,144,0,1,8.889491788,2,1
967,144,1,1,6.067318261,31,0
967,309,1,1,8.889044403,2,0
967,309,0,1,6.981440142,27,0
967,631,1,1,8.888965606,3,0
967,631,0,1,6.282544896,35,0
967,836,0,1,8.887969404,3,0
967,836,1,1,8.479769938,15,0
969,144,0,1,8.889363459,2,1
969,144,1,1,6.067357422,31,0
969,309,1,1,8.889192489,3,0
969,309,0,1,6.981436451,27,0
969,631,1,1,8.889058418,3,0
969,631,0,1,6.282571815,35,0
969,195,0,1,8.888596169,3,0
969,195,1,1,7.929596249,17,0
971,144,0,1,8.889433971,2,1
971,144,1,1,6.067350763,31,0
971,309,1,1,8.88902643,3,0
971,309,0,1,6.980230853,26,0
971,631,1,1,8.888904035,3,0
971,631,0,1,6.282567728,35,0
971,313,0,1,8.888175223,2,0
971,313,1,1,7.048688186,23,0
973,144,0,1,8.88938752,2,1
973,144,1,1,6.06735529,31,0
973,309,1,1,8.889042971,3,0
973,309,0,1,6.981428358,27,0
973,631,1,1,8.888943655,3,0
973,631,0,1,6.28257512,35,0
973,313,0,1,8.888179857,2,0
973,313,1,1,7.048687874,23,0
975,144,0,1,8.88941702,2,1
975,144,1,1,6.067357697,31,0
975,309,1,1,8.889006454,3,0
975,309,0,1,6.980230148,26,0
975,631,1,1,8.888930769,3,0
975,631,0,1,6.282577551,35,0
975,313,0,1,8.888194593,2,0
975,313,1,1,7.048682492,23,0
977,144,0,1,8.889418525,2,1
977,144,1,1,6.067351922,31,0
977,309,1,1,8.889004775,3,0
977,309,0,1,6.980228871,26,0
977,631,1,1,8.888909735,3,0
977,631,0,1,6.28257459,35,0
977,313,0,1,8.888201956,2,0
977,313,1,1,7.048679703,23,0
979,144,0,1,8.889414873,2,1
979,144,1,1,6.067351358,31,0
979,309,1,1,8.888998626,3,0
979,309,0,1,6.980225689,26,0
979,631,1,1,8.888913134,3,0
979,631,0,1,6.282575354,35,0
979,313,0,1,8.888196905,2,0
979,313,1,1,7.048678979,23,0
981,144,0,1,8.889416081,2,1
981,144,1,1,6.067349688,31,0
981,309,1,1,8.888991363,3,0
981,309,0,1,6.980226392,26,0
981,631,1,1,8.888909673,3,0
981,631,0,1,6.282575025,35,0
981,313,0,1,8.888198507,2,0
981,313,1,1,7.04867943,23,0
983,144,0,1,8.889417033,2,1
983,144,1,1,6.067349441,31,0
983,309,1,1,8.888989052,3,0
983,309,0,1,6.980226292,26,0
983,631,1,1,8.888909828,3,0
983,631,0,1,6.282575038,35,0
983,313,0,1,8.888197283,2,0
983,313,1,1,7.048679212,23,0
985,144,0,1,8.889415883,2,1
985,144,1,1,6.06734966,31,0
985,309,1,1,8.888989669,3,0
985,309,0,1,6.980225992,26,0
985,631,1,1,8.888909261,3,0
985,631,0,1,6.282575208,35,0
985,313,0,1,8.888198182,2,0
985,313,1,1,7.048678753,23,0
986,279,1,1,8.868108879,2,1
986,279,0,1,6.625368541,29,0
986,309,1,1,8.865860774,2,0
986,309,0,1,6.955871095,25,0
986,631,1,1,8.865938065,3,0
986,631,0,1,6.270517435,35,0
986,195,0,1,8.864789607,3,0
986,195,1,1,7.912233928,18,0
988,564,0,1,8.872483596,1,1
988,564,1,1,6.576083368,28,0
988,144,0,1,8.867706824,2,0
988,144,1,1,5.961817024,31,0
988,631,1,1,8.857427874,3,0
988,631,0,1,6.247954337,34,0
988,309,1,1,8.857012258,2,0
988,309,0,1,6.945635605,27,0
990,144,0,1,8.883483717,2,1
990,144,1,1,5.976748455,31,0
990,631,1,1,8.872665687,3,0
990,631,0,1,6.276279606,35,0
990,309,1,1,8.872307202,3,0
990,309,0,1,6.961707077,27,0
990,79,1,1,8.87233684,2,0
990,79,0,1,6.164898808,31,0
992,386,0,1,8.883462267,1,1
992,386,1,1,4.589477615,42,0
992,79,1,1,8.870832062,2,0
992,79,0,1,6.16893485,33,0
992,309,1,1,8.870767475,3,0
992,309,0,1,6.95752818,27,0
992,631,1,1,8.870796399,3,0
992,631,0,1,6.282822671,35,0
994,584,1,1,8.883529841,3,1
994,584,0,1,7.581128561,20,0
994,631,1,1,8.882429294,3,0
994,631,0,1,6.296475898,34,0
994,79,1,1,8.882503571,2,0
994,79,0,1,6.178706764,31,0
994,309,1,1,8.882561746,2,0
994,309,0,1,6.961463866,27,0
996,584,1,1,8.883537783,3,1
996,584,0,1,7.581173531,20,0
996,79,1,1,8.882435509,2,0
996,79,0,1,6.178702145,31,0
996,309,1,1,8.882484541,2,0
996,309,0,1,6.961423498,27,0
996,631,1,1,8.882455248,3,0
996,631,0,1,6.296505527,34,0
998,584,1,1,8.883559509,3,1
998,584,0,1,7.581145835,20,0
998,79,1,1,8.882486597,2,0
998,79,0,1,6.178703799,31,0
998,309,1,1,8.882538272,2,0
998,309,0,1,6.961433722,27,0
998,631,1,1,8.882517063,3,0
998,631,0,1,6.296488272,34,0
1000,584,1,1,8.883581855,3,1
1000,584,0,1,7.581153325,20,0
1000,79,1,1,8.882495298,2,0
1000,79,0,1,6.178705032,31,0
1000,309,1,1,8.882521725,2,0
1000,309,0,1,6.961438338,27,0
1000,631,1,1,8.882509272,3,0
1000,631,0,1,6.296491662,34,0
1002,584,1,1,8.883572654,3,1
1002,584,0,1,7.581153448,20,0
1002,79,1,1,8.882493386,2,0
1002,79,0,1,6.178705892,31,0
1002,309,1,1,8.882529538,2,0
1002,309,0,1,6.961435981,27,0
1002,631,1,1,8.88249721,3,0
1002,631,0,1,6.296490557,34,0
1004,584,1,1,8.883569835,3,1
1004,584,0,1,7.581152328,20,0
1004,79,1,1,8.882490929,2,0
1004,79,0,1,6.178705555,31,0
1004,309,1,1,8.882527203,2,0
1004,309,0,1,6.961436133,27,0
1004,631,1,1,8.882504722,3,0
1004,631,0,1,6.296490585,34,0
1005,79,1,1,8.859955208,2,0
1005,79,0,1,6.156001761,33,0
1005,631,1,1,8.860233149,3,1
1005,631,0,1,6.271757009,35,0
1005,309,1,1,8.859844722,3,0
1005,309,0,1,6.948269882,27,0
1005,195,0,1,8.859068809,3,0
1005,195,1,1,7.904667068,17,0
1007,631,1,1,8.860139953,3,1
1007,631,0,1,6.271753047,35,0
1007,79,1,1,8.860106384,2,0
1007,79,0,1,6.155109312,31,0
1007,309,1,1,8.859902711,2,0
1007,309,0,1,6.948260904,27,0
1007,195,0,1,8.858937109,3,0
1007,195,1,1,7.904771707,18,0
1009,79,1,1,8.860099915,2,1
1009,79,0,1,6.155131496,31,0
1009,631,1,1,8.860040074,2,0
1009,631,0,1,6.271757436,35,0
1009,309,1,1,8.859852849,3,0
1009,309,0,1,6.948260362,27,0
1009,195,0,1,8.858904826,3,0
1009,195,1,1,7.904808937,18,0
1011,631,1,1,8.860125134,3,1
1011,631,0,1,6.271753168,35,0
1011,79,1,1,8.860047218,2,0
1011,79,0,1,6.155183526,31,0
1011,309,1,1,8.859843887,3,0
1011,309,0,1,6.948230984,27,0
1011,195,0,1,8.858923263,3,0
1011,195,1,1,7.904804825,18,0
1013,79,1,1,8.860026467,2,0
1013,79,0,1,6.155116241,31,0
1013,631,1,1,8.860187107,3,1
1013,631,0,1,6.271762897,35,0
1013,309,1,1,8.859886938,2,0
1013,309,0,1,6.948258559,27,0
1013,195,0,1,8.8589523,3,0
1013,195,1,1,7.9047852,18,0
1015,79,1,1,8.86009819,2,1
1015,79,0,1,6.155133281,31,0
1015,631,1,1,8.860027902,2,0
1015,631,0,1,6.271758286,35,0
1015,309,1,1,8.859832277,3,0
1015,309,0,1,6.948266642,27,0
1015,195,0,1,8.858908323,3,0
1015,195,1,1,7.904805647,18,0
1017,631,1,1,8.860098135,3,1
1017,631,0,1,6.271752156,35,0
1017,79,1,1,8.860030135,2,0
1017,79,0,1,6.155185844,31,0
1017,309,1,1,8.859826773,3,0
1017,309,0,1,6.948226773,27,0
1017,195,0,1,8.858902907,3,0
1017,195,1,1,7.904799252,18,0
1019,79,1,1,8.860013152,2,0
1019,79,0,1,6.155114928,31,0
1019,631,1,1,8.860199016,3,1
1019,631,0,1,6.27176116,35,0
1019,309,1,1,8.859882911,2,0
1019,309,0,1,6.948259157,27,0
1019,195,0,1,8.858959952,3,0
1019,195,1,1,7.904786215,18,0
1021,79,1,1,8.860097643,2,1
1021,79,0,1,6.155132941,31,0
1021,631,1,1,8.860026656,2,0
1021,631,0,1,6.271757799,35,0
1021,309,1,1,8.859829759,3,0
1021,309,0,1,6.948267148,27,0
1021,195,0,1,8.858908281,3,0
1021,195,1,1,7.904806563,18,0
1023,631,1,1,8.860096727,3,1
1023,631,0,1,6.271752269,35,0
1023,79,1,1,8.860026426,2,0
1023,79,0,1,6.155186017,31,0
1023,309,1,1,8.859826475,3,0
1023,309,0,1,6.948226342,27,0
1023,195,0,1,8.858902338,3,0
1023,195,1,1,7.904799921,18,0
1024,79,1,1,8.836899848,2,1
1024,79,0,1,6.117951127,33,0
1024,309,1,1,8.836750052,2,0
1024,309,0,1,6.932489889,27,0
