# scorer=cert energy=sigma K=3 N=1000 M=4150 seed=1 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen
2596,552,0,1,7.038950968,4,0
2596,552,1,1,3.694535959,45,0
2596,700,1,1,7.03834642,3,0
2596,700,0,1,2.776354817,56,0
2596,778,1,1,7.0383298,4,0
2596,778,0,1,5.597154525,23,0
2596,30,1,1,7.03904156,3,1
2596,30,0,1,3.64028185,46,0
2598,30,1,1,7.039062412,3,0
2598,30,0,1,3.640324104,46,0
2598,778,1,1,7.038486058,3,0
2598,778,0,1,5.597177592,23,0
2598,552,0,1,7.039074545,4,1
2598,552,1,1,3.694504344,45,0
2598,700,1,1,7.038422141,3,0
2598,700,0,1,2.776353038,56,0
2600,552,0,1,7.038903408,3,0
2600,552,1,1,3.694541208,45,0
2600,700,1,1,7.038183237,4,0
2600,700,0,1,2.776343743,56,0
2600,778,1,1,7.038346287,4,0
2600,778,0,1,5.597150528,23,0
2600,30,1,1,7.039090524,3,1
2600,30,0,1,3.640279571,46,0
2601,552,0,1,7.018874321,3,1
2601,552,1,1,3.688605296,45,0
2601,778,1,1,7.018764144,4,0
2601,778,0,1,5.578444741,23,0
2601,700,1,1,7.018588432,3,0
2601,700,0,1,2.768675854,56,0
2601,982,0,1,7.018590155,3,0
2601,982,1,1,5.035866716,40,0
2603,700,1,1,7.019314049,3,1
2603,700,0,1,2.725579028,82,0
2603,778,1,1,7.019042151,4,0
2603,778,0,1,5.583586578,23,0
2603,30,1,1,7.018857496,5,0
2603,30,0,1,3.637940668,46,0
2603,982,0,1,7.018498282,3,0
2603,982,1,1,5.023502912,40,0
2605,552,0,1,7.019193825,3,1
2605,552,1,1,3.597262637,45,0
2605,251,1,1,7.018132964,3,0
2605,251,0,1,5.678473296,25,0
2605,778,1,1,7.017953708,4,0
2605,778,0,1,5.587892981,23,0
2605,30,1,1,7.018666954,3,0
2605,30,0,1,3.625578279,46,0
2607,700,1,1,7.01947841,3,1
2607,700,0,1,2.725567856,82,0
2607,778,1,1,7.019007263,4,0
2607,778,0,1,5.583622694,23,0
2607,251,1,1,7.018632718,3,0
2607,251,0,1,5.675228309,24,0
2607,30,1,1,7.01888597,4,0
2607,30,0,1,3.637915354,46,0
2609,700,1,1,7.019254821,3,1
2609,700,0,1,2.725561201,82,0
2609,778,1,1,7.019027954,4,0
2609,778,0,1,5.583091653,24,0
2609,251,1,1,7.018498011,3,0
2609,251,0,1,5.675223518,24,0
2609,30,1,1,7.018753022,3,0
2609,30,0,1,3.637920502,46,0
2611,700,1,1,7.019231326,3,1
2611,700,0,1,2.725579675,82,0
2611,778,1,1,7.018963309,4,0
2611,778,0,1,5.583086288,24,0
2611,251,1,1,7.018473686,3,0
2611,251,0,1,5.675233351,24,0
2611,30,1,1,7.018854784,4,0
2611,30,0,1,3.637911344,46,0
2613,700,1,1,7.019233182,3,1
2613,700,0,1,2.725584367,82,0
2613,778,1,1,7.018942444,4,0
2613,778,0,1,5.583078441,24,0
2613,251,1,1,7.018473216,3,0
2613,251,0,1,5.67523634,24,0
2613,30,1,1,7.01884226,4,0
2613,30,0,1,3.637910244,46,0
2615,700,1,1,7.019227067,3,1
2615,700,0,1,2.72558557,82,0
2615,778,1,1,7.018933365,4,0
2615,778,0,1,5.583077227,24,0
2615,251,1,1,7.018460909,3,0
2615,251,0,1,5.675235843,24,0
2615,30,1,1,7.018843769,4,0
2615,30,0,1,3.637910187,46,0
2617,700,1,1,7.019222693,3,1
2617,700,0,1,2.72558247,82,0
2617,778,1,1,7.018931282,4,0
2617,778,0,1,5.583076222,24,0
2617,251,1,1,7.018459933,3,0
2617,251,0,1,5.675231962,24,0
2617,30,1,1,7.018839137,4,0
2617,30,0,1,3.637909329,46,0
2619,700,1,1,7.019221793,3,1
2619,700,0,1,2.72558142,82,0
2619,778,1,1,7.01893176,4,0
2619,778,0,1,5.583076563,24,0
2619,251,1,1,7.018461976,3,0
2619,251,0,1,5.675229912,24,0
2619,30,1,1,7.018837599,4,0
2619,30,0,1,3.637909364,46,0
2620,778,1,1,6.999098257,3,1
2620,778,0,1,5.57445428,23,0
2620,30,1,1,6.998865028,4,0
2620,30,0,1,3.623301052,46,0
2620,982,0,1,6.998662678,3,0
2620,982,1,1,4.995631554,40,0
2620,428,0,1,6.998766515,2,0
2620,428,1,1,4.318128289,40,0
2622,251,1,1,6.999351399,3,1
2622,251,0,1,5.670146879,25,0
2622,30,1,1,6.999110124,3,0
2622,30,0,1,3.623304336,46,0
2622,778,1,1,6.999313986,4,0
2622,778,0,1,5.574459121,23,0
2622,982,0,1,6.998626303,2,0
2622,982,1,1,4.996676494,38,0
2624,778,1,1,6.999260696,3,1
2624,778,0,1,5.574558408,23,0
2624,251,1,1,6.999080784,3,0
2624,251,0,1,5.670168845,25,0
2624,982,0,1,6.998763614,3,0
2624,982,1,1,4.995650562,40,0
2624,428,0,1,6.998619409,2,0
2624,428,1,1,4.318108205,40,0
2626,251,1,1,6.999220082,3,0
2626,251,0,1,5.670384681,24,0
2626,778,1,1,6.999266721,3,1
2626,778,0,1,5.574488619,23,0
2626,30,1,1,6.999088267,5,0
2626,30,0,1,3.623285167,46,0
2626,982,0,1,6.99864569,3,0
2626,982,1,1,4.99563633,40,0
2628,251,1,1,6.999226776,3,0
2628,251,0,1,5.670396464,24,0
2628,778,1,1,6.999267963,3,1
2628,778,0,1,5.574466788,23,0
2628,30,1,1,6.999052723,4,0
2628,30,0,1,3.623289817,46,0
2628,982,0,1,6.998666272,3,0
2628,982,1,1,4.995632313,40,0
2630,251,1,1,6.999234669,3,0
2630,251,0,1,5.67017745,25,0
2630,778,1,1,6.999250499,3,1
2630,778,0,1,5.574469151,23,0
2630,30,1,1,6.999047324,4,0
2630,30,0,1,3.623288635,46,0
2630,982,0,1,6.998680609,3,0
2630,982,1,1,4.995630724,40,0
2632,251,1,1,6.999239424,3,0
2632,251,0,1,5.67039804,24,0
2632,778,1,1,6.999257386,3,1
2632,778,0,1,5.574467668,23,0
2632,30,1,1,6.999076379,5,0
2632,30,0,1,3.623287435,46,0
2632,982,0,1,6.998680355,3,0
2632,982,1,1,4.995635464,40,0
2634,251,1,1,6.999236892,3,0
2634,251,0,1,5.670180008,25,0
2634,778,1,1,6.999256106,3,1
2634,778,0,1,5.574468437,23,0
2634,30,1,1,6.999045473,4,0
2634,30,0,1,3.623287062,46,0
2634,982,0,1,6.998680107,3,0
2634,982,1,1,4.99563442,40,0
2636,251,1,1,6.99923484,3,0
2636,251,0,1,5.670177978,25,0
2636,778,1,1,6.99925542,3,1
2636,778,0,1,5.574469205,23,0
2636,30,1,1,6.999048057,4,0
2636,30,0,1,3.623286981,46,0
2636,982,0,1,6.998682343,3,0
2636,982,1,1,4.995633248,40,0
2638,251,1,1,6.999235532,3,0
2638,251,0,1,5.670398927,24,0
2638,778,1,1,6.999255842,3,1
2638,778,0,1,5.574469281,23,0
2638,30,1,1,6.999046431,4,0
2638,30,0,1,3.623287067,46,0
2638,982,0,1,6.998680662,3,0
2638,982,1,1,4.995634103,40,0
2639,251,1,1,6.978865579,3,1
2639,251,0,1,5.654051424,25,0
2639,30,1,1,6.978810709,5,0
2639,30,0,1,3.610165029,46,0
2639,982,0,1,6.978679932,3,0
2639,982,1,1,4.976327968,40,0
2639,428,0,1,6.978475326,3,0
2639,428,1,1,4.297513139,40,0
2641,251,1,1,6.978890488,3,0
2641,251,0,1,5.654043309,25,0
2641,982,0,1,6.978566348,3,0
2641,982,1,1,4.976292954,40,0
2641,428,0,1,6.978424349,2,0
2641,428,1,1,4.297508903,40,0
2641,30,1,1,6.978904469,4,1
2641,30,0,1,3.610167745,46,0
2643,982,0,1,6.978411482,3,0
2643,982,1,1,4.976338661,40,0
2643,251,1,1,6.978866813,3,1
2643,251,0,1,5.654282527,24,0
2643,30,1,1,6.978692937,4,0
2643,30,0,1,3.610782951,48,0
2643,428,0,1,6.978460564,2,0
2643,428,1,1,4.297509721,40,0
2645,251,1,1,6.97886744,3,1
2645,251,0,1,5.654068861,25,0
2645,428,0,1,6.978553052,2,0
2645,428,1,1,4.297512541,40,0
2645,982,0,1,6.978612521,3,0
2645,982,1,1,4.976313412,40,0
2645,30,1,1,6.978853285,4,0
2645,30,0,1,3.610159841,46,0
2647,251,1,1,6.978832967,3,0
2647,251,0,1,5.654059985,25,0
2647,982,0,1,6.978593428,3,0
2647,982,1,1,4.976294256,40,0
2647,428,0,1,6.978511284,2,0
2647,428,1,1,4.29750558,40,0
2647,30,1,1,6.978846487,4,1
2647,30,0,1,3.610169344,46,0
2649,982,0,1,6.978406813,3,0
2649,982,1,1,4.976341802,40,0
2649,251,1,1,6.978868089,3,1
2649,251,0,1,5.654275145,24,0
2649,30,1,1,6.978672574,4,0
2649,30,0,1,3.610183363,46,0
2649,428,0,1,6.978490047,2,0
2649,428,1,1,4.297516575,40,0
2651,251,1,1,6.978869977,3,1
2651,251,0,1,5.654072777,25,0
2651,428,0,1,6.978558168,2,0
2651,428,1,1,4.297512632,40,0
2651,982,0,1,6.978614008,3,0
2651,982,1,1,4.976313539,40,0
2651,30,1,1,6.97885374,4,0
2651,30,0,1,3.610161001,46,0
2653,251,1,1,6.97882952,3,0
2653,251,0,1,5.654063406,25,0
2653,982,0,1,6.978593585,3,0
2653,982,1,1,4.976293067,40,0
2653,428,0,1,6.978510932,2,0
2653,428,1,1,4.29750483,40,0
2653,30,1,1,6.978845653,4,1
2653,30,0,1,3.610169089,46,0
2655,982,0,1,6.978406033,3,0
2655,982,1,1,4.976342182,40,0
2655,251,1,1,6.978867639,3,1
2655,251,0,1,5.654274342,24,0
2655,30,1,1,6.978669899,4,0
2655,30,0,1,3.610183118,46,0
2655,5,0,1,6.977135126,2,0
2655,5,1,1,3.252123347,56,0
2657,251,1,1,6.978869853,3,1
2657,251,0,1,5.654072873,25,0
2657,428,0,1,6.978558104,2,0
2657,428,1,1,4.297513027,40,0
2657,982,0,1,6.97861297,3,0
2657,982,1,1,4.976314277,40,0
2657,30,1,1,6.978853243,4,0
2657,30,0,1,3.610160828,46,0
2658,586,0,1,6.959102487,4,1
2658,586,1,1,3.800607026,52,0
2658,982,0,1,6.958668667,3,0
2658,982,1,1,4.955303045,40,0
2658,30,1,1,6.958309072,3,0
2658,30,0,1,3.599325126,48,0
2658,428,0,1,6.958136089,2,0
2658,428,1,1,4.273420431,40,0
2660,659,1,1,6.965652712,3,1
2660,659,0,1,5.154742237,28,0
2660,805,1,1,6.96309557,2,0
2660,805,0,1,1.847696154,73,0
2660,488,0,1,6.960578711,2,0
2660,488,1,1,3.398916592,53,0
2660,251,1,1,6.959025906,4,0
2660,251,0,1,5.633860782,25,0
2662,805,1,1,6.970229899,2,1
2662,805,0,1,1.860029847,73,0
2662,488,0,1,6.968185235,2,0
2662,488,1,1,3.368980832,53,0
2662,251,1,1,6.966482455,3,0
2662,251,0,1,5.639012004,25,0
2662,30,1,1,6.965675686,3,0
2662,30,0,1,3.460605247,46,0
2664,586,0,1,6.97031894,3,1
2664,586,1,1,3.03412047,71,0
2664,531,0,1,6.962357638,2,0
2664,531,1,1,4.027737473,41,0
2664,488,0,1,6.958454629,3,0
2664,488,1,1,3.426467265,50,0
2664,251,1,1,6.957847982,3,0
2664,251,0,1,5.636722787,25,0
2666,531,0,1,6.972343025,2,1
2666,531,1,1,4.032516118,46,0
2666,700,1,1,6.970372198,4,0
2666,700,0,0,0,-1,0
2666,488,0,1,6.96968901,2,0
2666,488,1,1,3.373467941,53,0
2666,251,1,1,6.968163559,3,0
2666,251,0,1,5.632550152,25,0
2668,700,1,1,6.97208236,3,0
2668,700,0,0,0,-1,0
2668,488,0,1,6.972047368,2,0
2668,488,1,1,3.366132679,53,0
2668,963,0,1,6.972372573,2,1
2668,963,1,1,4.539856251,38,0
2668,251,1,1,6.970697716,3,0
2668,251,0,1,5.628708695,25,0
2670,488,0,1,6.974944302,2,0
2670,488,1,1,3.358650824,53,0
2670,700,1,1,6.974952403,3,1
2670,700,0,0,0,-1,0
2670,982,0,1,6.973235944,2,0
2670,982,1,1,4.835045279,40,0
2670,251,1,1,6.973502034,3,0
2670,251,0,1,5.631479998,25,0
2672,488,0,1,6.974990198,2,1
2672,488,1,1,3.367145509,53,0
2672,291,0,1,6.974635502,4,0
2672,291,1,1,5.283669813,30,0
2672,251,1,1,6.973289974,4,0
2672,251,0,1,5.653698218,25,0
2672,552,0,1,6.973006088,4,0
2672,552,1,1,3.503021694,49,0
2674,735,1,1,6.975048464,2,1
2674,735,0,1,4.527723316,37,0
2674,291,0,1,6.973610073,4,0
2674,291,1,1,5.288567291,30,0
2674,982,0,1,6.972631786,3,0
2674,982,1,1,4.80661545,39,0
2674,30,1,1,6.972828743,3,0
2674,30,0,1,3.411587177,41,0
2676,96,0,1,6.974875385,1,1
2676,96,1,1,3.888395292,39,0
2676,291,0,1,6.963786721,4,0
2676,291,1,1,5.27765722,31,0
2676,30,1,1,6.962265741,3,0
2676,30,0,1,3.41308005,41,0
2676,982,0,1,6.962798434,3,0
2676,982,1,1,4.79470265,39,0
2677,291,0,1,6.957780904,4,1
2677,291,1,1,5.272408827,31,0
2677,982,0,1,6.956701687,2,0
2677,982,1,1,4.786108209,39,0
2677,552,0,1,6.955879503,3,0
2677,552,1,1,3.472154942,49,0
2677,30,1,1,6.956339507,4,0
2677,30,0,1,3.405114927,41,0
2679,668,1,1,6.957638274,2,1
2679,668,0,1,4.129528477,40,0
2679,982,0,1,6.954721571,2,0
2679,982,1,1,4.785889784,39,0
2679,163,0,1,6.954193512,2,0
2679,163,1,1,3.319258839,102,0
2679,251,1,1,6.954176873,3,0
2679,251,0,1,5.629477808,25,0
2681,145,1,1,6.957803492,2,1
2681,145,0,1,4.782580786,28,0
2681,982,0,1,6.955606799,2,0
2681,982,1,1,4.78729817,39,0
2681,251,1,1,6.955146621,3,0
2681,251,0,1,5.632193695,25,0
2681,163,0,1,6.955067907,2,0
2681,163,1,1,3.320226099,107,0
2683,956,0,1,6.957689555,2,1
2683,956,1,1,6.907292975,4,0
2683,982,0,1,6.945192158,3,0
2683,982,1,1,4.773331878,39,0
2683,251,1,1,6.944758869,3,0
2683,251,0,1,5.614647252,25,0
2683,163,0,1,6.944821951,2,0
2683,163,1,1,3.307527442,102,0
2685,982,0,1,6.9399044,2,1
2685,982,1,1,4.762561842,39,0
2685,251,1,1,6.939222659,3,0
2685,251,0,1,5.613888836,25,0
2685,163,0,1,6.939403083,2,0
2685,163,1,1,3.30069432,102,0
2685,30,1,1,6.939033473,3,0
2685,30,0,1,3.388071699,45,0
2687,982,0,1,6.939778168,2,1
2687,982,1,1,4.762495528,39,0
2687,251,1,1,6.939319648,3,0
2687,251,0,1,5.613874645,25,0
2687,30,1,1,6.938916228,3,0
2687,30,0,1,3.388094618,45,0
2687,163,0,1,6.939118298,2,0
2687,163,1,1,3.299490821,90,0
2689,982,0,1,6.939871241,2,1
2689,982,1,1,4.762483635,39,0
2689,251,1,1,6.939285138,3,0
2689,251,0,1,5.613859699,25,0
2689,163,0,1,6.939254106,2,0
2689,163,1,1,3.300631414,102,0
2689,30,1,1,6.938769297,4,0
2689,30,0,1,3.388093691,45,0
2691,982,0,1,6.939686147,3,1
2691,982,1,1,4.762498192,39,0
2691,251,1,1,6.939147075,3,0
2691,251,0,1,5.613899453,25,0
2691,30,1,1,6.938832648,3,0
2691,30,0,1,3.388080845,45,0
2691,552,0,1,6.938971163,4,0
2691,552,1,1,3.452233065,49,0
2693,982,0,1,6.939782999,2,1
2693,982,1,1,4.762483142,39,0
2693,251,1,1,6.939153025,3,0
2693,251,0,1,5.613941147,25,0
2693,30,1,1,6.938755267,3,0
2693,30,0,1,3.388093191,45,0
2693,163,0,1,6.939114564,2,0
2693,163,1,1,3.300651215,102,0
2695,982,0,1,6.939692679,3,1
2695,982,1,1,4.762488037,39,0
2695,251,1,1,6.939125425,3,0
2695,251,0,1,5.613960841,25,0
2695,30,1,1,6.938747074,3,0
2695,30,0,1,3.388077969,45,0
2695,552,0,1,6.939059701,4,0
2695,552,1,1,3.452198009,49,0
2696,667,0,1,6.925965427,2,1
2696,667,1,1,3.596090611,32,0
2696,163,0,1,6.921958279,2,0
2696,163,1,1,3.266896377,90,0
2696,251,1,1,6.921720124,3,0
2696,251,0,1,5.598616397,25,0
2696,552,0,1,6.921373617,3,0
2696,552,1,1,3.407908571,52,0
2698,718,1,1,6.926820591,2,1
2698,718,0,1,4.410187842,31,0
2698,982,0,1,6.926183547,2,0
2698,982,1,1,4.025551456,49,0
2698,804,0,1,6.917229572,3,0
2698,804,1,1,5.617000172,25,0
2698,163,0,1,6.917015356,2,0
2698,163,1,1,3.252308799,112,0
2700,982,0,1,6.933374604,2,1
2700,982,1,1,4.011481708,49,0
2700,804,0,1,6.928505951,3,0
2700,804,1,1,5.613065117,25,0
2700,296,0,1,6.9268322,2,0
2700,296,1,0,0,-1,0
2700,163,0,1,6.923998736,3,0
2700,163,1,1,3.295543743,102,0
2702,804,0,1,6.935729855,3,1
2702,804,1,1,5.626759252,24,0
2702,296,0,1,6.934575948,2,0
2702,296,1,0,0,-1,0
2702,150,0,1,6.933169953,2,0
2702,150,1,1,3.394099379,43,0
2702,163,0,1,6.931870881,2,0
2702,163,1,1,3.301805347,102,0
2704,731,0,1,6.937562655,2,1
2704,731,1,1,3.463294985,46,0
2704,488,0,1,6.935746984,1,0
2704,488,1,1,3.28860636,66,0
2704,296,0,1,6.931354331,2,0
2704,296,1,0,0,-1,0
2704,150,0,1,6.930728254,2,0
2704,150,1,1,3.373236721,43,0
2706,488,0,1,6.942886801,1,1
2706,488,1,1,3.294900311,59,0
2706,296,0,1,6.938577481,2,0
2706,296,1,0,0,-1,0
2706,150,0,1,6.938044184,2,0
2706,150,1,1,3.387987443,43,0
2706,291,0,1,6.937518168,4,0
2706,291,1,1,5.227759519,31,0
2708,80,0,1,6.94299538,3,1
2708,80,1,1,4.119576225,49,0
2708,296,0,1,6.941739894,2,0
2708,296,1,0,0,-1,0
2708,150,0,1,6.941138757,2,0
2708,150,1,1,3.392935281,43,0
2708,291,0,1,6.940919622,4,0
2708,291,1,1,5.225288408,31,0
2710,296,0,1,6.944778129,2,1
2710,296,1,0,0,-1,0
2710,150,0,1,6.943592079,2,0
2710,150,1,1,3.386590795,43,0
2710,291,0,1,6.943172929,4,0
2710,291,1,1,5.231582425,31,0
2710,700,1,1,6.943140158,3,0
2710,700,0,0,0,-1,0
2712,387,1,1,6.944669085,2,1
2712,387,0,1,3.430054926,85,0
2712,150,0,1,6.941347924,2,0
2712,150,1,1,3.374873122,43,0
2712,291,0,1,6.940722932,4,0
2712,291,1,1,5.230728529,31,0
2712,700,1,1,6.9407333,3,0
2712,700,0,0,0,-1,0
2714,416,1,1,6.944580374,1,1
2714,416,0,1,4.555043504,30,0
2714,150,0,1,6.931009639,2,0
2714,150,1,1,3.369887169,43,0
2714,291,0,1,6.930502807,4,0
2714,291,1,1,5.221957694,31,0
2714,700,1,1,6.930319477,2,0
2714,700,0,0,0,-1,0
2715,150,0,1,6.928623233,2,1
2715,150,1,1,3.367391274,43,0
2715,291,0,1,6.92834966,4,0
2715,291,1,1,5.216540253,31,0
2715,700,1,1,6.927980269,3,0
2715,700,0,0,0,-1,0
2715,163,0,1,6.926863498,2,0
2715,163,1,1,3.307802313,81,0
2717,700,1,1,6.930696015,2,1
2717,700,0,0,0,-1,0
2717,163,0,1,6.930049248,2,0
2717,163,1,1,3.299131896,81,0
2717,30,1,1,6.929761824,3,0
2717,30,0,1,3.369006814,45,0
2717,291,0,1,6.928905685,4,0
2717,291,1,1,5.31709666,30,0
2719,981,0,1,6.930643704,1,1
2719,981,1,1,3.771655134,77,0
2719,163,0,1,6.917723671,2,0
2719,163,1,1,3.294469599,81,0
2719,30,1,1,6.917449804,4,0
2719,30,0,1,3.359898388,45,0
2719,552,0,1,6.916878058,3,0
2719,552,1,1,3.385644203,52,0
2721,702,1,1,6.930783406,3,1
2721,702,0,1,3.844846671,41,0
2721,163,0,1,6.925721155,2,0
2721,163,1,1,3.33683102,81,0
2721,30,1,1,6.925436468,3,0
2721,30,0,1,3.379912278,45,0
2721,291,0,1,6.924917228,4,0
2721,291,1,1,5.317844135,30,0
2723,36,0,1,6.930687837,0,1
2723,36,1,1,3.309361267,45,0
2723,163,0,1,6.912723018,2,0
2723,163,1,1,3.2941056,81,0
2723,30,1,1,6.912744375,3,0
2723,30,0,1,3.356055686,45,0
2723,552,0,1,6.912069266,3,0
2723,552,1,1,3.383867819,52,0
2725,94,1,1,6.930680383,2,1
2725,94,0,1,5.869634152,26,0
2725,163,0,1,6.924585978,2,0
2725,163,1,1,3.305732193,81,0
2725,30,1,1,6.924936183,3,0
2725,30,0,1,3.365173389,45,0
2725,291,0,1,6.923825363,4,0
2725,291,1,1,5.312239997,30,0
2727,30,1,1,6.930316676,4,0
2727,30,0,1,3.387495357,45,0
2727,163,0,1,6.930187274,3,0
2727,163,1,1,3.32740803,80,0
2727,963,0,1,6.930637873,2,1
2727,963,1,1,4.62971467,38,0
2727,251,1,1,6.929966637,3,0
2727,251,0,1,5.654452923,25,0
2729,163,0,1,6.930211693,2,0
2729,163,1,1,3.327428525,80,0
2729,30,1,1,6.930408873,4,0
2729,30,0,1,3.387501053,45,0
2729,963,0,1,6.930551007,2,1
2729,963,1,1,4.629705432,38,0
2729,251,1,1,6.929907331,3,0
2729,251,0,1,5.654468972,25,0
2731,30,1,1,6.930297995,4,0
2731,30,0,1,3.387499027,45,0
2731,163,0,1,6.930075229,3,0
2731,163,1,1,3.32741519,80,0
2731,963,0,1,6.930608536,2,1
2731,963,1,1,4.629686582,38,0
2731,251,1,1,6.929825599,3,0
2731,251,0,1,5.654474048,25,0
2733,30,1,1,6.930282752,4,0
2733,30,0,1,3.387495116,45,0
2733,963,0,1,6.930759381,2,1
2733,963,1,1,4.629663719,38,0
2733,163,0,1,6.930424624,2,0
2733,163,1,1,3.327419947,80,0
2733,452,0,1,6.929586005,3,0
2733,452,1,1,5.111381494,32,0
2734,163,0,1,6.912941277,2,1
2734,163,1,1,3.294121502,81,0
2734,30,1,1,6.912786598,5,0
2734,30,0,1,3.356065697,45,0
2734,552,0,1,6.911781235,3,0
2734,552,1,1,3.38386605,52,0
2734,251,1,1,6.911243159,3,0
2734,251,0,1,5.648328578,25,0
2736,850,1,1,6.919683206,4,1
2736,850,0,1,5.458653454,31,0
2736,30,1,1,6.911722649,4,0
2736,30,0,1,3.372078403,45,0
2736,291,0,1,6.911584141,4,0
2736,291,1,1,5.290924647,31,0
2736,963,0,1,6.91262095,2,0
2736,963,1,1,4.603758859,38,0
2738,163,0,1,6.919643548,1,1
2738,163,1,0,0,-1,0
2738,963,0,1,6.909429372,2,0
2738,963,1,1,4.591270104,39,0
2738,251,1,1,6.908621017,3,0
2738,251,0,1,5.628870992,25,0
2738,291,0,1,6.908599367,4,0
2738,291,1,1,5.289521636,31,0
2740,700,1,1,6.919780752,3,1
2740,700,0,0,0,-1,0
2740,963,0,1,6.919749588,2,0
2740,963,1,1,4.603969325,39,0
2740,291,0,1,6.91901185,4,0
2740,291,1,1,5.289442356,31,0
2740,30,1,1,6.918946406,3,0
2740,30,0,1,3.379853381,45,0
2742,700,1,1,6.91964377,3,0
2742,700,0,0,0,-1,0
2742,963,0,1,6.919724086,2,1
2742,963,1,1,4.603984069,39,0
2742,291,0,1,6.918992493,4,0
2742,291,1,1,5.289421674,31,0
2742,452,0,1,6.918848959,2,0
2742,452,1,1,5.090563465,32,0
2744,700,1,1,6.919861563,3,1
2744,700,0,0,0,-1,0
2744,291,0,1,6.919142213,4,0
2744,291,1,1,5.289327511,31,0
2744,963,0,1,6.919520068,2,0
2744,963,1,1,4.604015651,39,0
2744,30,1,1,6.918815303,3,0
2744,30,0,1,3.379847766,45,0
2746,700,1,1,6.91977691,4,1
2746,700,0,0,0,-1,0
2746,963,0,1,6.919769054,2,0
2746,963,1,1,4.603977018,39,0
2746,291,0,1,6.918960593,4,0
2746,291,1,1,5.289376896,31,0
2746,452,0,1,6.91877577,2,0
2746,452,1,1,5.090603905,32,0
2748,700,1,1,6.919673735,3,0
2748,700,0,0,0,-1,0
2748,963,0,1,6.919719735,2,1
2748,963,1,1,4.603984018,39,0
2748,291,0,1,6.918960438,4,0
2748,291,1,1,5.289427886,31,0
2748,452,0,1,6.918821154,2,0
2748,452,1,1,5.090580784,32,0
2750,700,1,1,6.919852533,3,1
2750,700,0,0,0,-1,0
2750,291,0,1,6.919093376,4,0
2750,291,1,1,5.28933378,31,0
2750,963,0,1,6.919561904,2,0
2750,963,1,1,4.603996568,39,0
2750,30,1,1,6.918846719,3,0
2750,30,0,1,3.379841998,45,0
2752,700,1,1,6.919798717,4,1
2752,700,0,0,0,-1,0
2752,963,0,1,6.919760272,2,0
2752,963,1,1,4.603975624,39,0
2752,291,0,1,6.918990464,4,0
2752,291,1,1,5.289377866,31,0
2752,452,0,1,6.918758026,2,0
2752,452,1,1,5.090590438,32,0
2753,963,0,1,6.901859193,2,1
2753,963,1,1,4.581811399,39,0
2753,291,0,1,6.901199904,4,0
2753,291,1,1,5.276008967,30,0
2753,30,1,1,6.901061069,4,0
2753,30,0,1,3.366501995,45,0
2753,251,1,1,6.900953275,3,0
2753,251,0,1,5.621011127,25,0
2755,963,0,1,6.901949568,2,1
2755,963,1,1,4.581882239,39,0
2755,30,1,1,6.900929107,3,0
2755,30,0,1,3.366486989,45,0
2755,291,0,1,6.901383189,4,0
2755,291,1,1,5.276020662,30,0
2755,452,0,1,6.900909067,3,0
2755,452,1,1,5.081981961,32,0
2757,963,0,1,6.901843585,2,1
2757,963,1,1,4.581871561,39,0
2757,291,0,1,6.901268024,4,0
2757,291,1,1,5.27607476,30,0
2757,30,1,1,6.900969048,4,0
2757,30,0,1,3.366490336,45,0
2757,452,0,1,6.900735992,3,0
2757,452,1,1,5.082025244,32,0
2759,963,0,1,6.902036178,2,1
2759,963,1,1,4.581892669,39,0
2759,291,0,1,6.901273613,4,0
2759,291,1,1,5.276051971,30,0
2759,30,1,1,6.901015887,4,0
2759,30,0,1,3.366479633,45,0
2759,452,0,1,6.900732956,3,0
2759,452,1,1,5.08199884,32,0
2761,963,0,1,6.902052653,2,1
2761,963,1,1,4.581891382,39,0
2761,291,0,1,6.901193396,4,0
2761,291,1,1,5.276069073,30,0
2761,30,1,1,6.900939754,4,0
2761,30,0,1,3.366488572,45,0
2761,452,0,1,6.900716595,3,0
2761,452,1,1,5.082000404,32,0
2763,963,0,1,6.902094025,2,1
2763,963,1,1,4.581885348,39,0
2763,291,0,1,6.901178003,4,0
2763,291,1,1,5.276046954,30,0
2763,30,1,1,6.900937092,4,0
2763,30,0,1,3.366482689,45,0
2763,452,0,1,6.900776982,3,0
2763,452,1,1,5.081989864,32,0
2765,963,0,1,6.902076969,2,1
2765,963,1,1,4.581882346,39,0
2765,291,0,1,6.901182963,4,0
2765,291,1,1,5.27604902,30,0
2765,30,1,1,6.900956476,4,0
2765,30,0,1,3.366485369,45,0
2765,452,0,1,6.900791355,3,0
2765,452,1,1,5.081991565,32,0
2767,963,0,1,6.902058253,2,1
2767,963,1,1,4.581877664,39,0
2767,291,0,1,6.901191883,4,0
2767,291,1,1,5.276044166,30,0
2767,30,1,1,6.900966868,4,0
2767,30,0,1,3.36648511,45,0
2767,452,0,1,6.900795261,3,0
2767,452,1,1,5.081994747,32,0
2769,963,0,1,6.902047233,2,1
2769,963,1,1,4.581878735,39,0
2769,291,0,1,6.901204605,4,0
2769,291,1,1,5.276047677,30,0
2769,30,1,1,6.900976111,4,0
2769,30,0,1,3.366485561,45,0
2769,452,0,1,6.900787376,3,0
2769,452,1,1,5.081996093,32,0
