# scorer=cert energy=eta K=3 N=1000 M=4150 seed=1 r=0.9 lookahead_k=4
step,vertex,dir,converged,sigma_after,eta_after,chosen
1872,635,1,1,7.802667763,3,0
1872,635,0,1,6.774691971,22,0
1872,504,1,1,7.803078831,2,1
1872,504,0,1,4.651727452,35,0
1874,63,0,1,7.803855994,3,0
1874,63,1,1,5.278168651,41,0
1874,36,0,1,7.802559048,3,0
1874,36,1,1,5.085124739,35,0
1874,635,1,1,7.802666638,3,0
1874,635,0,1,6.77469258,22,0
1874,504,1,1,7.80302444,2,1
1874,504,0,1,4.651727096,35,0
1876,63,0,1,7.803849785,3,0
1876,63,1,1,5.278165826,41,0
1876,36,0,1,7.802549103,3,0
1876,36,1,1,5.085126274,35,0
1876,635,1,1,7.802654844,3,0
1876,635,0,1,6.774691179,22,0
1876,504,1,1,7.802998574,2,1
1876,504,0,1,4.651727562,35,0
1878,63,0,1,7.803836903,3,0
1878,63,1,1,5.278165896,41,0
1878,36,0,1,7.802541608,3,0
1878,36,1,1,5.085126388,35,0
1878,635,1,1,7.80264358,3,0
1878,635,0,1,6.774689374,22,0
1878,504,1,1,7.802991054,2,1
1878,504,0,1,4.651727182,35,0
1879,474,1,1,7.779144457,4,0
1879,474,0,1,4.631334389,44,0
1879,635,1,1,7.779966253,3,1
1879,635,0,1,6.736400327,22,0
1879,658,0,1,7.777269691,3,0
1879,658,1,1,5.102985163,30,0
1879,36,0,1,7.777561277,3,0
1879,36,1,1,5.035653966,35,0
1881,504,1,1,7.780553893,2,1
1881,504,0,1,4.449880994,35,0
1881,63,0,1,7.780123546,3,0
1881,63,1,1,5.229164619,41,0
1881,36,0,1,7.778563843,3,0
1881,36,1,1,5.029214183,35,0
1881,658,0,1,7.779522621,2,0
1881,658,1,1,5.056272414,30,0
1883,474,1,1,7.782382102,3,1
1883,474,0,1,4.576116373,45,0
1883,36,0,1,7.78003435,3,0
1883,36,1,1,5.014757332,35,0
1883,883,0,1,7.780622706,3,0
1883,883,1,1,4.480290827,43,0
1883,820,0,1,7.78071006,3,0
1883,820,1,1,5.206174463,35,0
1885,36,0,1,7.782096305,3,0
1885,36,1,1,4.990377496,36,0
1885,658,0,1,7.782503759,2,1
1885,658,1,1,5.037561094,30,0
1885,820,0,1,7.78263165,3,0
1885,820,1,1,5.185691575,35,0
1885,700,1,1,7.782388865,3,0
1885,700,0,1,4.142909226,43,0
1887,735,1,1,7.78233763,2,1
1887,735,0,1,5.880277465,41,0
1887,700,1,1,7.781094139,3,0
1887,700,0,1,4.153187115,43,0
1887,36,0,1,7.78146245,3,0
1887,36,1,1,4.976533012,36,0
1887,63,0,1,7.781011072,2,0
1887,63,1,1,5.240509618,41,0
1889,700,1,1,7.782620207,3,0
1889,700,0,1,4.152492838,43,0
1889,36,0,1,7.782555543,3,0
1889,36,1,1,4.975371053,36,0
1889,778,1,1,7.782410045,3,0
1889,778,0,1,6.12517393,21,0
1889,63,0,1,7.782757544,3,1
1889,63,1,1,5.238851868,44,0
1891,36,0,1,7.782512694,3,0
1891,36,1,1,4.975368688,36,0
1891,700,1,1,7.782670946,2,1
1891,700,0,1,4.150152734,45,0
1891,778,1,1,7.782359048,3,0
1891,778,0,1,6.125130431,21,0
1891,63,0,1,7.782465897,2,0
1891,63,1,1,5.238788869,44,0
1893,956,0,1,7.782339104,3,0
1893,956,1,1,7.713593146,4,0
1893,778,1,1,7.772883788,3,0
1893,778,0,1,6.121236824,22,0
1893,36,0,1,7.772640671,3,0
1893,36,1,1,4.982235921,36,0
1893,883,0,1,7.772684791,2,1
1893,883,1,1,4.473121235,45,0
1895,956,0,1,7.782557436,3,0
1895,956,1,1,7.713068849,4,0
1895,63,0,1,7.773875793,2,1
1895,63,1,1,5.225733474,44,0
1895,36,0,1,7.772630098,3,0
1895,36,1,1,4.988407998,36,0
1895,778,1,1,7.772966921,3,0
1895,778,0,1,6.137306751,22,0
1897,956,0,1,7.777250404,3,0
1897,956,1,1,7.706507982,4,0
1897,556,0,1,7.77382449,2,1
1897,556,1,1,4.493379924,39,0
1897,36,0,1,7.768082338,3,0
1897,36,1,1,4.968881797,36,0
1897,778,1,1,7.768256614,3,0
1897,778,0,1,6.137886405,22,0
1898,956,0,1,7.759652478,3,0
1898,956,1,1,7.689722157,4,0
1898,778,1,1,7.750147599,3,0
1898,778,0,1,6.121681814,21,0
1898,36,0,1,7.750371451,3,0
1898,36,1,1,4.940070304,35,0
1898,658,0,1,7.749931801,2,1
1898,658,1,1,5.030630759,29,0
1900,956,0,1,7.759668709,3,1
1900,956,1,1,7.689678318,4,0
1900,36,0,1,7.750258416,3,0
1900,36,1,1,4.939988907,35,0
1900,778,1,1,7.750174337,3,0
1900,778,0,1,6.121631107,21,0
1900,658,0,1,7.750084838,3,0
1900,658,1,1,5.030559695,29,0
1902,518,0,1,7.759576358,0,1
1902,518,1,1,7.284322911,16,0
1902,36,0,1,7.736527714,3,0
1902,36,1,1,4.915433147,35,0
1902,778,1,1,7.735901143,3,0
1902,778,0,1,6.113667576,21,0
1902,658,0,1,7.736325139,2,0
1902,658,1,1,5.017381406,29,0
1904,635,1,1,7.759479208,3,0
1904,635,0,1,6.690622605,24,0
1904,36,0,1,7.755830094,3,0
1904,36,1,1,4.961924588,36,0
1904,778,1,1,7.755879611,3,0
1904,778,0,1,6.126234062,22,0
1904,658,0,1,7.755450158,2,1
1904,658,1,1,5.07258504,30,0
1906,635,1,1,7.759388595,2,1
1906,635,0,1,6.690566509,24,0
1906,36,0,1,7.755776975,3,0
1906,36,1,1,4.961925091,36,0
1906,778,1,1,7.755991942,3,0
1906,778,0,1,6.126204473,22,0
1906,658,0,1,7.755374854,2,0
1906,658,1,1,5.072648203,30,0
1908,958,0,1,7.75949883,2,1
1908,958,1,1,5.358752216,29,0
1908,778,1,1,7.75382504,3,0
1908,778,0,1,6.128254381,21,0
1908,36,0,1,7.754218927,3,0
1908,36,1,1,4.939361467,35,0
1908,160,0,1,7.752867287,2,0
1908,160,1,1,4.280672414,45,0
1910,36,0,1,7.759232299,3,0
1910,36,1,1,4.944414682,35,0
1910,883,0,1,7.759619258,2,1
1910,883,1,1,4.269353049,43,0
1910,778,1,1,7.758787723,3,0
1910,778,0,1,6.136546642,21,0
1910,658,0,1,7.759325795,3,0
1910,658,1,1,5.026546337,29,0
1912,460,1,1,7.759678758,0,1
1912,460,0,1,6.894299285,20,0
1912,36,0,1,7.736453517,3,0
1912,36,1,1,4.915413961,35,0
1912,778,1,1,7.73589565,3,0
1912,778,0,1,6.113017125,22,0
1912,820,0,1,7.736250784,3,0
1912,820,1,1,5.027173812,39,0
1914,81,0,1,7.75964338,3,0
1914,81,1,1,7.146412395,17,0
1914,36,0,1,7.758464481,3,0
1914,36,1,1,4.934424235,35,0
1914,658,0,1,7.758452578,2,1
1914,658,1,1,5.038578163,29,0
1914,778,1,1,7.757866327,3,0
1914,778,0,1,6.140193945,21,0
1916,81,0,1,7.759736675,3,0
1916,81,1,1,7.146208625,18,0
1916,36,0,1,7.758354891,3,0
1916,36,1,1,4.934422309,35,0
1916,658,0,1,7.758166897,2,1
1916,658,1,1,5.038607697,29,0
1916,778,1,1,7.757865311,3,0
1916,778,0,1,6.140150859,21,0
1917,81,0,1,7.736264562,3,1
1917,81,1,1,7.130103613,18,0
1917,36,0,1,7.735644252,3,0
1917,36,1,1,4.898518462,36,0
1917,820,0,1,7.73567794,3,0
1917,820,1,1,4.994500069,39,0
1917,778,1,1,7.73491761,3,0
1917,778,0,1,6.100744667,21,0
1919,36,0,1,7.736063912,3,0
1919,36,1,1,4.908028569,36,0
1919,820,0,1,7.736473893,3,0
1919,820,1,1,4.999423861,39,0
1919,778,1,1,7.735774249,3,0
1919,778,0,1,6.097173253,21,0
1919,883,0,1,7.736211732,2,1
1919,883,1,1,4.244831563,43,0
1921,63,0,1,7.736086702,2,1
1921,63,1,1,5.185649132,44,0
1921,820,0,1,7.734423371,3,0
1921,820,1,1,5.103803385,39,0
1921,36,0,1,7.735078189,3,0
1921,36,1,1,4.927091477,36,0
1921,778,1,1,7.734829537,3,0
1921,778,0,1,6.089212436,22,0
1923,36,0,1,7.736325585,3,0
1923,36,1,1,4.896331844,36,0
1923,778,1,1,7.73584854,3,0
1923,778,0,1,6.084343144,22,0
1923,700,1,1,7.736499057,2,1
1923,700,0,1,4.073703423,47,0
1923,820,0,1,7.73619508,3,0
1923,820,1,1,5.012950009,38,0
1925,36,0,1,7.736632125,3,0
1925,36,1,1,4.896393932,36,0
1925,700,1,1,7.736294997,2,1
1925,700,0,1,4.073624225,47,0
1925,778,1,1,7.735972072,3,0
1925,778,0,1,6.085123471,21,0
1925,820,0,1,7.736028282,3,0
1925,820,1,1,5.012914694,38,0
1927,36,0,1,7.736106025,3,0
1927,36,1,1,4.908033488,36,0
1927,820,0,1,7.736356481,3,0
1927,820,1,1,4.999413527,39,0
1927,883,0,1,7.736025007,2,1
1927,883,1,1,4.244842237,43,0
1927,778,1,1,7.735724502,3,0
1927,778,0,1,6.096584295,22,0
1929,504,1,1,7.736150157,1,1
1929,504,0,1,4.166291783,37,0
1929,820,0,1,7.726967559,3,0
1929,820,1,1,4.998841642,38,0
1929,36,0,1,7.726958314,3,0
1929,36,1,1,4.905800498,35,0
1929,778,1,1,7.72678381,3,0
1929,778,0,1,6.080503156,22,0
1931,597,0,1,7.736417356,2,1
1931,597,1,1,4.457969654,33,0
1931,36,0,1,7.732464803,3,0
1931,36,1,1,4.90477875,36,0
1931,820,0,1,7.732238521,3,0
1931,820,1,1,5.005099905,39,0
1931,778,1,1,7.731835543,3,0
1931,778,0,1,6.088522391,22,0
1933,735,1,1,7.73633266,2,1
1933,735,0,1,5.776625733,41,0
1933,36,0,1,7.734771103,3,0
1933,36,1,1,4.899492514,36,0
1933,778,1,1,7.734007951,3,0
1933,778,0,1,6.091735409,21,0
1933,537,1,1,7.733519429,4,0
1933,537,0,1,6.794402348,26,0
1935,36,0,1,7.736280925,3,0
1935,36,1,1,4.908016373,36,0
1935,820,0,1,7.736738815,3,0
1935,820,1,1,4.999423725,39,0
1935,778,1,1,7.735896212,3,0
1935,778,0,1,6.09722119,21,0
1935,883,0,1,7.736162985,2,1
1935,883,1,1,4.244841473,43,0
1936,820,0,1,7.713769527,3,0
1936,820,1,1,4.977567448,39,0
1936,778,1,1,7.713128993,3,0
1936,778,0,1,6.073456105,22,0
1936,36,0,1,7.713765293,3,0
1936,36,1,1,4.879220002,36,0
1936,160,0,1,7.711658593,2,1
1936,160,1,1,4.231927742,48,0
1938,36,0,1,7.713809137,3,0
1938,36,1,1,4.879186647,36,0
1938,820,0,1,7.713994523,3,1
1938,820,1,1,4.977567885,39,0
1938,778,1,1,7.713138707,3,0
1938,778,0,1,6.073529516,22,0
1938,537,1,1,7.712162717,4,0
1938,537,0,1,6.77911688,26,0
1940,135,1,1,7.716677118,2,1
1940,135,0,1,4.602994973,40,0
1940,778,1,1,7.714765924,3,0
1940,778,0,1,6.084193288,21,0
1940,36,0,1,7.714330227,3,0
1940,36,1,1,4.853016893,36,0
1940,883,0,1,7.71360728,3,0
1940,883,1,1,4.20344396,43,0
1942,118,1,1,7.716962611,0,1
1942,118,0,1,5.659640914,25,0
1942,778,1,1,7.69861128,3,0
1942,778,0,1,6.06059732,21,0
1942,36,0,1,7.695715647,3,0
1942,36,1,1,4.790497428,36,0
1942,883,0,1,7.694686191,3,0
1942,883,1,1,4.159157901,43,0
1944,778,1,1,7.719756397,3,0
1944,778,0,1,6.097074342,21,0
1944,658,0,1,7.716973431,2,1
1944,658,1,1,4.92120508,33,0
1944,36,0,1,7.716455165,3,0
1944,36,1,1,4.824424556,36,0
1944,160,0,1,7.715551106,2,0
1944,160,1,1,4.051889917,121,0
1946,778,1,1,7.722065656,3,0
1946,778,0,1,6.071697906,21,0
1946,36,0,1,7.718899604,3,0
1946,36,1,1,4.808491017,36,0
1946,160,0,1,7.71760259,2,1
1946,160,1,1,4.043790133,120,0
1946,537,1,1,7.717014061,3,0
1946,537,0,1,6.784224723,27,0
1948,778,1,1,7.699698683,3,0
1948,778,0,1,6.058738177,21,0
1948,36,0,1,7.696696387,3,0
1948,36,1,1,4.77077341,36,0
1948,669,0,1,7.694856175,3,0
1948,669,1,1,5.341050479,31,0
1948,883,0,1,7.694680193,2,1
1948,883,1,1,4.195902464,41,0
1950,778,1,1,7.699429835,3,1
1950,778,0,1,6.058943267,21,0
1950,36,0,1,7.696591002,3,0
1950,36,1,1,4.770870193,36,0
1950,700,1,1,7.694287948,3,0
1950,700,0,1,4.022673114,47,0
1950,537,1,1,7.694819149,3,0
1950,537,0,1,6.748935898,27,0
1952,436,1,1,7.699641851,2,1
1952,436,0,1,4.111120534,38,0
1952,36,0,1,7.690412393,3,0
1952,36,1,1,4.770027393,38,0
1952,669,0,1,7.688354155,3,0
1952,669,1,1,5.329547985,31,0
1952,700,1,1,7.687861678,3,0
1952,700,0,1,4.022511823,47,0
1954,820,0,1,7.69948184,2,1
1954,820,1,1,4.214338571,43,0
1954,36,0,1,7.691112659,3,0
1954,36,1,1,4.780477042,36,0
1954,883,0,1,7.689364971,2,0
1954,883,1,1,4.193586405,40,0
1954,700,1,1,7.688993498,4,0
1954,700,0,1,4.024467667,47,0
1955,36,0,1,7.678539503,3,0
1955,36,1,1,4.756551092,36,0
1955,883,0,1,7.676563385,2,0
1955,883,1,1,4.181550711,41,0
1955,669,0,1,7.676671554,2,1
1955,669,1,1,5.317030257,31,0
1955,537,1,1,7.676657171,3,0
1955,537,0,1,6.729521149,27,0
1957,36,0,1,7.678625283,3,0
1957,36,1,1,4.756611699,36,0
1957,669,0,1,7.676816189,2,1
1957,669,1,1,5.31707521,31,0
1957,883,0,1,7.676641847,2,0
1957,883,1,1,4.181548228,41,0
1957,537,1,1,7.676697944,3,0
1957,537,0,1,6.729495843,27,0
1959,36,0,1,7.678611211,3,0
1959,36,1,1,4.756628553,36,0
1959,669,0,1,7.67694807,2,1
1959,669,1,1,5.317079004,31,0
1959,883,0,1,7.676660991,2,0
1959,883,1,1,4.181586136,41,0
1959,537,1,1,7.676735046,3,0
1959,537,0,1,6.729440919,27,0
1961,36,0,1,7.678606212,3,0
1961,36,1,1,4.756640466,36,0
1961,537,1,1,7.676610353,4,0
1961,537,0,1,6.729457816,27,0
1961,669,0,1,7.676938639,2,1
1961,669,1,1,5.317074009,31,0
1961,883,0,1,7.676613833,2,0
1961,883,1,1,4.181574363,41,0
1963,36,0,1,7.678607015,3,0
1963,36,1,1,4.756648599,36,0
1963,537,1,1,7.676611216,4,0
1963,537,0,1,6.729457765,27,0
1963,883,0,1,7.676627983,2,0
1963,883,1,1,4.181569165,41,0
1963,669,0,1,7.676928532,2,1
1963,669,1,1,5.317068078,31,0
1965,36,0,1,7.678600673,3,0
1965,36,1,1,4.756651595,36,0
1965,537,1,1,7.676609027,4,0
1965,537,0,1,6.729475767,27,0
1965,883,0,1,7.676612797,2,0
1965,883,1,1,4.181572478,41,0
1965,669,0,1,7.676908909,2,1
1965,669,1,1,5.317071249,31,0
1967,36,0,1,7.678603898,3,0
1967,36,1,1,4.756652416,36,0
1967,537,1,1,7.676613455,4,0
1967,537,0,1,6.729481325,27,0
1967,883,0,1,7.676624199,2,0
1967,883,1,1,4.181566188,41,0
1967,669,0,1,7.676897482,2,1
1967,669,1,1,5.317076014,31,0
1969,36,0,1,7.678603346,3,0
1969,36,1,1,4.756645904,36,0
1969,883,0,1,7.676626171,2,0
1969,883,1,1,4.181566918,41,0
1969,537,1,1,7.676615247,4,0
1969,537,0,1,6.72948651,27,0
1969,669,0,1,7.676896336,2,1
1969,669,1,1,5.317078042,31,0
1971,36,0,1,7.678602109,3,0
1971,36,1,1,4.756643863,36,0
1971,537,1,1,7.676617976,4,0
1971,537,0,1,6.729488003,27,0
1971,883,0,1,7.676632555,2,0
1971,883,1,1,4.18156584,41,0
1971,669,0,1,7.676897354,2,1
1971,669,1,1,5.317078097,31,0
1973,36,0,1,7.678602057,3,0
1973,36,1,1,4.756641031,36,0
1973,883,0,1,7.676636764,2,0
1973,883,1,1,4.181566192,41,0
1973,537,1,1,7.676617216,4,0
1973,537,0,1,6.729485868,27,0
1973,669,0,1,7.676900072,2,1
1973,669,1,1,5.317077783,31,0
1974,36,0,1,7.656253006,3,0
1974,36,1,1,4.709104378,36,0
1974,700,1,1,7.65343004,3,0
1974,700,0,1,3.979086741,47,0
1974,883,0,1,7.653965187,2,1
1974,883,1,1,4.135617773,40,0
1974,537,1,1,7.653944175,3,0
1974,537,0,1,6.70790536,27,0
1976,36,0,1,7.656180796,3,0
1976,36,1,1,4.709184203,36,0
1976,700,1,1,7.653332636,3,0
1976,700,0,1,3.979076231,47,0
1976,537,1,1,7.653930656,4,0
1976,537,0,1,6.708079018,26,0
1976,883,0,1,7.653858985,2,1
1976,883,1,1,4.135568171,40,0
1978,36,0,1,7.656179424,3,0
1978,36,1,1,4.70921648,36,0
1978,537,1,1,7.653985037,3,0
1978,537,0,1,6.707583416,28,0
1978,267,0,1,7.654022095,2,1
1978,267,1,1,5.40081039,33,0
1978,700,1,1,7.653409962,3,0
1978,700,0,1,3.979085388,47,0
1980,36,0,1,7.655396644,3,0
1980,36,1,1,4.735164637,36,0
1980,537,1,1,7.65419585,3,0
1980,537,0,1,6.705606655,28,0
1980,669,0,1,7.654077025,3,0
1980,669,1,1,5.27405128,31,0
1980,53,1,1,7.653617406,2,1
1980,53,0,1,5.338571594,32,0
1982,36,0,1,7.655626589,3,1
1982,36,1,1,4.734057801,38,0
1982,537,1,1,7.654204974,3,0
1982,537,0,1,6.705609355,28,0
1982,669,0,1,7.65424839,3,0
1982,669,1,1,5.27403238,31,0
1982,700,1,1,7.653161466,3,0
1982,700,0,1,3.962362902,47,0
1984,79,1,1,7.655419052,2,1
1984,79,0,1,4.617306083,35,0
1984,537,1,1,7.649853753,3,0
1984,537,0,1,6.695704885,28,0
1984,669,0,1,7.649522611,3,0
1984,669,1,1,5.269753451,31,0
1984,625,0,1,7.649110029,3,0
1984,625,1,1,4.875242297,31,0
1986,669,0,1,7.633740053,3,1
1986,669,1,1,5.243564687,31,0
1986,537,1,1,7.633583082,3,0
1986,537,0,1,6.682702243,27,0
1986,625,0,1,7.633149784,3,0
1986,625,1,1,4.858216734,31,0
1986,53,1,1,7.633280854,3,0
1986,53,0,1,5.317900805,33,0
1988,625,0,1,7.63430578,3,0
1988,625,1,1,4.857471494,31,0
1988,537,1,1,7.634074847,3,0
1988,537,0,1,6.685306918,27,0
1988,24,1,1,7.634305342,4,0
1988,24,0,1,5.674662869,32,0
1988,883,0,1,7.633597319,2,1
1988,883,1,1,4.11292296,40,0
1990,136,1,1,7.63357594,1,1
1990,136,0,1,3.326690901,54,0
1990,625,0,1,7.625038426,3,0
1990,625,1,1,4.842378126,31,0
1990,537,1,1,7.624868459,3,0
1990,537,0,1,6.669946778,28,0
1990,53,1,1,7.624731607,3,0
1990,53,0,1,5.30766967,33,0
1992,631,1,1,7.633611279,1,1
1992,631,0,1,4.356892038,72,0
1992,625,0,1,7.624946361,3,0
1992,625,1,1,4.841131762,31,0
1992,537,1,1,7.625220947,3,0
1992,537,0,1,6.673368498,28,0
1992,700,1,1,7.624579162,2,0
1992,700,0,1,3.928032284,47,0
1993,625,0,1,7.611674661,3,1
1993,625,1,1,4.822471277,31,0
1993,537,1,1,7.611536946,3,0
1993,537,0,1,6.654039419,27,0
1993,700,1,1,7.610872052,3,0
1993,700,0,1,3.895567539,49,0
1993,53,1,1,7.61145206,3,0
1993,53,0,1,5.293057711,33,0
1995,309,1,1,7.611763502,2,1
1995,309,0,1,5.032476193,37,0
1995,537,1,1,7.597707426,3,0
1995,537,0,1,6.639013045,27,0
1995,24,1,1,7.598143654,4,0
1995,24,0,1,5.641956413,32,0
1995,53,1,1,7.597465154,2,0
1995,53,0,1,5.287843532,32,0
1997,416,1,1,7.611806432,2,1
1997,416,0,1,5.068564324,29,0
1997,537,1,1,7.606198656,3,0
1997,537,0,1,6.651363835,27,0
1997,267,0,1,7.605764799,2,0
1997,267,1,1,5.340345215,33,0
1997,24,1,1,7.606584411,4,0
1997,24,0,1,5.652325741,32,0
1999,537,1,1,7.612434886,3,1
1999,537,0,1,6.651283739,28,0
1999,24,1,1,7.612685266,4,0
1999,24,0,1,5.654768225,32,0
1999,81,0,1,7.611689919,3,0
1999,81,1,1,7.028992108,17,0
1999,53,1,1,7.611981516,3,0
1999,53,0,1,5.30592876,32,0
2001,24,1,1,7.614262985,4,0
2001,24,0,1,5.636982404,32,0
2001,883,0,1,7.612343779,2,0
2001,883,1,1,4.071643362,40,0
2001,267,0,1,7.612623203,2,1
2001,267,1,1,5.33599181,34,0
2001,81,0,1,7.612059804,3,0
2001,81,1,1,7.02966503,16,0
2003,24,1,1,7.614158134,4,0
2003,24,0,1,5.636925774,32,0
2003,267,0,1,7.612695978,2,1
2003,267,1,1,5.336780683,33,0
2003,883,0,1,7.612577759,3,0
2003,883,1,1,4.071707377,40,0
2003,81,0,1,7.612108562,3,0
2003,81,1,1,7.029550458,16,0
2005,63,0,1,7.612567432,2,1
2005,63,1,1,4.805000257,50,0
2005,24,1,1,7.608819916,3,0
2005,24,0,1,5.638395392,32,0
2005,288,1,1,7.607179433,2,0
2005,288,0,1,4.990057751,37,0
2005,81,0,1,7.607246902,3,0
2005,81,1,1,7.01742054,18,0
2007,96,0,1,7.612776669,2,1
2007,96,1,1,5.461733441,36,0
2007,24,1,1,7.604555459,3,0
2007,24,0,1,5.643211401,32,0
2007,883,0,1,7.603246976,2,0
2007,883,1,1,4.08213083,40,0
2007,81,0,1,7.603183521,3,0
2007,81,1,1,7.019711927,17,0
2009,24,1,1,7.614028658,4,0
2009,24,0,1,5.636970974,32,0
2009,883,0,1,7.612629701,2,0
2009,883,1,1,4.071744114,40,0
2009,267,0,1,7.612722933,2,1
2009,267,1,1,5.336781497,33,0
2009,288,1,1,7.611964858,3,0
2009,288,0,1,5.022809602,37,0
2011,445,0,1,7.612660359,2,1
2011,445,1,1,3.710537431,69,0
2011,24,1,1,7.604169125,4,0
2011,24,0,1,5.654949938,31,0
2011,883,0,1,7.603229437,2,0
2011,883,1,1,4.056984902,40,0
2011,81,0,1,7.602503201,3,0
2011,81,1,1,7.020977896,17,0
2012,24,1,1,7.592629042,4,0
2012,24,0,1,5.61435049,32,0
2012,883,0,1,7.590392501,2,0
2012,883,1,1,4.051239216,40,0
2012,288,1,1,7.59094299,3,0
2012,288,0,1,4.964923612,37,0
2012,53,1,1,7.590706853,2,1
2012,53,0,1,5.290633122,30,0
2014,24,1,1,7.592756229,4,0
2014,24,0,1,5.614230786,32,0
2014,288,1,1,7.590841323,3,0
2014,288,0,1,4.964947597,37,0
2014,53,1,1,7.590860776,2,1
2014,53,0,1,5.291459661,32,0
2014,883,0,1,7.590406647,2,0
2014,883,1,1,4.051141694,40,0
2016,24,1,1,7.592055031,4,0
2016,24,0,1,5.586611413,32,0
2016,288,1,1,7.590502569,2,0
2016,288,0,1,4.985748708,37,0
2016,267,0,1,7.590650841,2,1
2016,267,1,1,5.308835489,34,0
2016,883,0,1,7.590412174,2,0
2016,883,1,1,4.040091194,40,0
2018,386,0,1,7.590763329,2,1
2018,386,1,1,3.179410529,88,0
2018,24,1,1,7.581556224,4,0
2018,24,0,1,5.573766931,32,0
2018,288,1,1,7.580196333,2,0
2018,288,0,1,4.93827319,37,0
2018,883,0,1,7.57919117,2,0
2018,883,1,1,4.027024659,40,0
2020,160,0,1,7.590778502,2,1
2020,160,1,1,3.85192732,93,0
2020,24,1,1,7.590575186,3,0
2020,24,0,1,5.607338128,32,0
2020,288,1,1,7.589422837,3,0
2020,288,0,1,4.95695817,37,0
2020,883,0,1,7.588839376,2,0
2020,883,1,1,4.043029135,40,0
2022,24,1,1,7.591674452,4,0
2022,24,0,1,5.603251272,32,0
2022,288,1,1,7.590351566,3,0
2022,288,0,1,4.960215788,37,0
2022,537,1,1,7.590570099,3,0
2022,537,0,1,6.631923122,27,0
2022,883,0,1,7.589566436,2,1
2022,883,1,1,4.052088861,40,0
2024,537,1,1,7.590521471,4,0
2024,537,0,1,6.631488075,28,0
2024,24,1,1,7.591261645,3,0
2024,24,0,1,5.603286473,32,0
2024,288,1,1,7.590598877,2,1
2024,288,0,1,4.960199282,37,0
2024,81,0,1,7.589791464,3,0
2024,81,1,1,7.013407064,16,0
2026,127,0,1,7.59021069,2,1
2026,127,1,1,5.295949541,37,0
2026,24,1,1,7.58238397,4,0
2026,24,0,1,5.573215084,32,0
2026,537,1,1,7.580358959,3,0
2026,537,0,1,6.636258438,28,0
2026,81,0,1,7.579952617,3,0
2026,81,1,1,7.002120044,17,0
2028,584,1,1,7.590527365,3,1
2028,584,0,1,6.074367259,27,0
2028,24,1,1,7.584483513,4,0
2028,24,0,1,5.567208368,32,0
2028,537,1,1,7.582402749,3,0
2028,537,0,1,6.62288292,28,0
2028,558,0,1,7.581484137,3,0
2028,558,1,1,5.605852546,38,0
2030,24,1,1,7.591391633,4,0
2030,24,0,1,5.577146557,32,0
2030,669,0,1,7.59049496,3,1
2030,669,1,1,5.153075765,31,0
2030,537,1,1,7.589807639,3,0
2030,537,0,1,6.627944462,27,0
2030,81,0,1,7.589023772,3,0
2030,81,1,1,7.014204903,17,0
2031,24,1,1,7.571488344,4,0
2031,24,0,1,5.548957461,32,0
2031,537,1,1,7.569397935,3,0
2031,537,0,1,6.609126785,27,0
2031,558,0,1,7.568483395,3,0
2031,558,1,1,5.596150361,38,0
2031,883,0,1,7.568274559,2,1
2031,883,1,1,4.008439818,40,0
2033,24,1,1,7.571632267,4,0
2033,24,0,1,5.548957687,32,0
2033,537,1,1,7.569422154,3,1
2033,537,0,1,6.609183753,26,0
2033,558,0,1,7.568296682,3,0
2033,558,1,1,5.596183624,38,0
2033,81,0,1,7.568511069,3,0
2033,81,1,1,6.996792704,16,0
2035,24,1,1,7.572365828,4,0
2035,24,0,1,5.55833857,32,0
2035,558,0,1,7.569094797,3,0
2035,558,1,1,5.601318861,38,0
2035,883,0,1,7.568552862,2,1
2035,883,1,1,4.006102022,40,0
2035,53,1,1,7.569565821,3,0
2035,53,0,1,5.263420005,30,0
2037,24,1,1,7.570960021,4,0
2037,24,0,1,5.55903974,32,0
2037,558,0,1,7.568442136,3,0
2037,558,1,1,5.593759505,38,0
2037,267,0,1,7.568698472,2,1
2037,267,1,1,5.269149612,33,0
2037,700,1,1,7.568039847,3,0
2037,700,0,1,3.782667665,50,0
2039,24,1,1,7.570389279,4,0
2039,24,0,1,5.563016467,32,0
2039,558,0,1,7.568947889,3,0
2039,558,1,1,5.576872267,38,0
2039,625,0,1,7.568703206,3,0
2039,625,1,1,4.74656442,32,0
2039,53,1,1,7.568996342,2,1
2039,53,0,1,5.25791793,30,0
2041,24,1,1,7.569351388,3,1
2041,24,0,1,5.569807416,32,0
2041,625,0,1,7.568535675,3,0
2041,625,1,1,4.772968895,31,0
2041,558,0,1,7.568816118,3,0
2041,558,1,1,5.588767365,38,0
2041,288,1,1,7.568697038,3,0
2041,288,0,1,4.935943147,37,0
2043,288,1,1,7.572171163,3,1
2043,288,0,1,4.845499898,37,0
2043,625,0,1,7.571011036,3,0
2043,625,1,1,4.737559301,31,0
2043,558,0,1,7.570694971,3,0
2043,558,1,1,5.586232959,38,0
2043,145,1,1,7.570143832,3,0
2043,145,0,1,5.466142723,33,0
2045,102,1,1,7.57209732,0,1
2045,102,0,1,5.303636967,263,0
2045,625,0,1,7.551490009,3,0
2045,625,1,1,4.694679738,31,0
2045,558,0,1,7.551477486,3,0
2045,558,1,1,5.54720624,38,0
2045,484,1,1,7.550911052,2,0
2045,484,0,1,4.667317619,35,0
2047,305,1,1,7.572042751,0,1
